page	locus	section	target_occurrences	target_ordinals	target_surfaces	rendering_classes	zl3b_line	v44_token_glosses_de	v45_token_glosses_de	v45_working_translation_de	v44_unknown_tokens	v45_unknown_tokens	v45_complete
f52v	f52v.1	H	1	4	otcheor	EXACT_WHOLE	pchor chcphol cphaiiin otcheor ytor kol chocphar	[pchor:?] | [chcphol:?] | [cphaiiin:?] | [otcheor:?] | [ytor:?] | heiß; nominal heißes Gut/Material | [chocphar:?]	[pchor:?] | [chcphol:?] | [cphaiiin:?] | eine Portion Ansatz abkühlen und bis zur Mittelstufe trocknen | [ytor:?] | heiß; nominal heißes Gut/Material | [chocphar:?]	[pchor:?]; [chcphol:?]; [cphaiiin:?]; eine Portion Ansatz abkühlen und bis zur Mittelstufe trocknen; [ytor:?]; heiß; nominal heißes Gut/Material; [chocphar:?]	6	5	0
f52v	f52v.4	H	1	4	cheeor	EXACT_WHOLE	tchor ctheor ctheol cheeor cheol chckheey sody	kalt-trockene Drogenportion | eine Portion Krautdroge | Krautdrogenstoff der Mittelstufe | [cheeor:?] | trockener Drogenstoff | Arzneikompositum: trocken, Gradende | Samen/Saatgut, fertig aufbereitet	kalt-trockene Drogenportion | eine Portion Krautdroge | Krautdrogenstoff der Mittelstufe | eine Portion vollständig getrocknete Droge | trockener Drogenstoff | Arzneikompositum: trocken, Gradende | Samen/Saatgut, fertig aufbereitet	kalt-trockene Drogenportion; eine Portion Krautdroge; Krautdrogenstoff der Mittelstufe; eine Portion vollständig getrocknete Droge; trockener Drogenstoff; Arzneikompositum: trocken, Gradende; Samen/Saatgut, fertig aufbereitet	1	0	1
f53r	f53r.9	H	1	6	chod	CHOD_ACTION	otol chol ctheees os orol chod qoty	kaltes Zubereitungsgut | trocken; nominal trockenes Gut/Material | [ctheees:?] | [os:?] | Drogenstoffportion | [chod:?] | kalt am Anfang des Grades	kaltes Zubereitungsgut | trocken; nominal trockenes Gut/Material | [ctheees:?] | [os:?] | Drogenstoffportion | Trockenansatz abschließen | kalt am Anfang des Grades	kaltes Zubereitungsgut; Trockengut; [ctheees:?]; [os:?]; Drogenstoffportion; Trockenansatz abschließen; leicht gekühlt	3	2	0
f55r	f55r.12	H	1	7	chelal	EXACT_WHOLE	oain ckhy dl oiiin daiin okaiin chelal qokaiin okain r	zwei Teile Ansatz | Arzneikompositum am Gradanfang | Rohstoffmaß | Zubereitung in Form IV | Grad-/Maßwert III | heiß, Grad III, im Ansatzrahmen | [chelal:?] | heiß, Grad III | heiß im Zubereitungsrahmen, Grad II | Wurzel	zwei Teile Ansatz | Arzneikompositum am Gradanfang | Rohstoffmaß | Zubereitung in Form IV | Grad-/Maßwert III | heiß, Grad III, im Ansatzrahmen | Holzdroge mit Rohdroge I bis zur Mittelstufe trocknen | heiß, Grad III | heiß im Zubereitungsrahmen, Grad II | Wurzel	zwei Teile Ansatz; Arzneikompositum am Gradanfang; Rohstoffmaß; Zubereitung in Form IV; drei Maße; Ansatz auf Heizstufe III; Holzdroge mit Rohdroge I bis zur Mittelstufe trocknen; heiß, Grad III; heiß im Zubereitungsrahmen, Grad II; Wurzel	1	0	1
f56r	f56r.4	H	1	5	chkor	EXACT_WHOLE	qot chor chor chokor chkor chy okar chdy	kalt-trockene Drogenportion | Pflanzen-/Reproduktionsteil | Pflanzen-/Reproduktionsteil | eine Portion erhitzten Trockenansatzes | [chkor:?] | trocken am Anfang des Grades | heiße Drogenfraktion I im Ansatz | trocken am Anfang des Grades, abgeschlossen	kalt-trockene Drogenportion | Pflanzen-/Reproduktionsteil | Pflanzen-/Reproduktionsteil | eine Portion erhitzten Trockenansatzes | eine Portion heiß getrocknete Droge | trocken am Anfang des Grades | heiße Drogenfraktion I im Ansatz | trocken am Anfang des Grades, abgeschlossen	kalt-trockene Drogenportion; Pflanzenteil; eine Portion erhitzten Trockenansatzes; eine Portion heiß getrocknete Droge; angetrocknet; heiße Drogenfraktion I im Ansatz; angetrocknet	1	0	1
f56r	f56r.8	H	1	4	cheeckhody	EXACT_WHOLE	schol choy choky cheeckhody	trockener Samen/Saatgutstoff/Trockengut | Trockenansatz leicht abschließen | heiß-trockene Zubereitung, Grundform | [cheeckhody:?]	trockener Samen/Saatgutstoff/Trockengut | Trockenansatz leicht abschließen | heiß-trockene Zubereitung, Grundform | Arzneikompositum vollständig trocknen, ansetzen und fertigstellen	trockener Samen/Saatgutstoff/Trockengut; Trockenansatz leicht abschließen; heiß-trockene Zubereitung, Grundform; Arzneikompositum vollständig trocknen, ansetzen und fertigstellen	1	0	1
f56v	f56v.7	H	1	5	otchyd	OTCHYD_ACTION	kchokchy chol shol chol otchyd	[kchokchy:?] | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | trocken; nominal trockenes Gut/Material | [otchyd:?]	[kchokchy:?] | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | trocken; nominal trockenes Gut/Material | kalten Ansatz trocknen und den Posten abschließen	[kchokchy:?]; Trockengut; Feuchtgut; Trockengut; kalten Ansatz trocknen und den Posten abschließen	2	1	0
f56v	f56v.8	H	1	1	ykchor	EXACT_WHOLE	ykchor chokchy qokcho tcheey kol	[ykchor:?] | Trockenansatz: heiß-trockene Grundform | erhitze, trockne und setze an | kalt und trocken am Ende des Grades | heiß; nominal heißes Gut/Material	erhitze hiervon den Pflanzenteil | Trockenansatz: heiß-trockene Grundform | erhitze, trockne und setze an | kalt und trocken am Ende des Grades | heiß; nominal heißes Gut/Material	erhitze hiervon den Pflanzenteil; Trockenansatz: heiß-trockene Grundform; erhitze, trockne und setze an; kalt und vollständig getrocknet; heiß; nominal heißes Gut/Material	1	0	1
f58v	f58v.15	S	1	8	talchos	EXACT_WHOLE	qot oiin okal aral s air qoal talchos okal cho ytam dam	kalte Zubereitung, Form III | Zubereitungsform III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Rohdrogenfraktion I | Samen-/Saatgutposten | zweite Drogenfraktion | Rohstoffklasse I | [talchos:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Trockenansatz | nimm hiervon ein Maß und kühle es | Dosis I	kalte Zubereitung, Form III | Zubereitungsform III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Rohdrogenfraktion I | Samen-/Saatgutposten | zweite Drogenfraktion | Rohstoffklasse I | Charge kalt getrockneten Rohdrogenansatzes I | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Trockenansatz | nimm hiervon ein Maß und kühle es | Dosis I	kalte Zubereitung, Form III; Rohstoff I, leicht erhitzt im Ansatz; Rohdrogenfraktion I; Samen-/Saatgutposten; zweite Drogenfraktion; Rohstoff I; Charge kalt getrockneten Rohdrogenansatzes I; Rohstoff I, leicht erhitzt im Ansatz; Trockenansatz; nimm hiervon ein Maß und kühle es; Dosis I	1	0	1
f58v	f58v.25	S	1	2	okeor	EXACT_WHOLE	qotain okeor sheey qokeol okeoly qokaly qokair or tas ykal	kalt im qo-Rahmen, Grad II | [okeor:?] | feucht am Ende des Grades | erhitze den Drogenstoff bis zur Mittelstufe | [okeoly:?] | erhitze Rohdroge I leicht und schließe ab | erhitze die zweite Fraktion | Drogenportion | [tas:?] | Eintrag: heißer Rohstoff, Klasse I	kalt im qo-Rahmen, Grad II | eine Portion Ansatz bis zur Mittelstufe erhitzen | feucht am Ende des Grades | erhitze den Drogenstoff bis zur Mittelstufe | [okeoly:?] | erhitze Rohdroge I leicht und schließe ab | erhitze die zweite Fraktion | Drogenportion | [tas:?] | Eintrag: heißer Rohstoff, Klasse I	kalt im qo-Rahmen, Grad II; eine Portion Ansatz bis zur Mittelstufe erhitzen; vollständig eingeweicht; erhitze den Drogenstoff bis zur Mittelstufe; [okeoly:?]; erhitze Rohdroge I leicht und schließe ab; erhitze die zweite Fraktion; Drogenportion; [tas:?]; hierzu: heißer Rohstoff, Klasse I	3	2	0
f58v	f58v.28	S	1	6	okeor	EXACT_WHOLE	ycheockhy okey okal otaly okaldy okeor sheey	[ycheockhy:?] | heißer Ansatz in der Mitte des Grades | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Rohstoff-I-Ansatz leicht kühlen und abschließen | [okaldy:?] | [okeor:?] | feucht am Ende des Grades	[ycheockhy:?] | heißer Ansatz in der Mitte des Grades | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Rohstoff-I-Ansatz leicht kühlen und abschließen | [okaldy:?] | eine Portion Ansatz bis zur Mittelstufe erhitzen | feucht am Ende des Grades	[ycheockhy:?]; Ansatz bis zur mittleren Heizstufe; Rohstoff I, leicht erhitzt im Ansatz; Rohstoff-I-Ansatz leicht kühlen und abschließen; [okaldy:?]; eine Portion Ansatz bis zur Mittelstufe erhitzen; vollständig eingeweicht	3	2	0
f58v	f58v.30	S	1	3	ykey	YKEY_ACTION	daiin sheoy ykey sheky qokal qokeey okain okar ol dam	Grad-/Maßwert III | feucht angesetzte Zubereitung am Gradanfang | [ykey:?] | bis zur Mittelstufe einweichen, erhitzen und abschließen | Rohstoffklasse I, heiß am Gradanfang | heiß am Ende des Grades | heiß im Zubereitungsrahmen, Grad II | heiße Drogenfraktion I im Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Dosis I	Grad-/Maßwert III | feucht angesetzte Zubereitung am Gradanfang | erhitze hiervon bis zur Mittelstufe und schließe ab | bis zur Mittelstufe einweichen, erhitzen und abschließen | Rohstoffklasse I, heiß am Gradanfang | heiß am Ende des Grades | heiß im Zubereitungsrahmen, Grad II | heiße Drogenfraktion I im Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Dosis I	drei Maße; feucht angesetzte Zubereitung am Gradanfang; erhitze hiervon bis zur Mittelstufe und schließe ab; bis zur Mittelstufe einweichen, erhitzen und abschließen; Rohstoff I, heiß am Gradanfang; bis zur Heizendstufe; heiß im Zubereitungsrahmen, Grad II; heiße Drogenfraktion I im Ansatz; Grundansatz; Dosis I	1	0	1
f58v	f58v.36	S	1	2	okeor	EXACT_WHOLE	tcheody okeor ockhy qokal okal shokey qokeey dalar	abkühlen, bis zur Mittelstufe trocknen, ansetzen und fertigstellen | [okeor:?] | Ansatz eines Arzneikompositums am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | Rohstoffklasse I im Ansatz, heiß am Gradanfang | heiß-feuchter Ansatz in der Gradmitte | heiß am Ende des Grades | [dalar:?]	abkühlen, bis zur Mittelstufe trocknen, ansetzen und fertigstellen | eine Portion Ansatz bis zur Mittelstufe erhitzen | Ansatz eines Arzneikompositums am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | Rohstoffklasse I im Ansatz, heiß am Gradanfang | heiß-feuchter Ansatz in der Gradmitte | heiß am Ende des Grades | [dalar:?]	abkühlen, bis zur Mittelstufe trocknen, ansetzen und fertigstellen; eine Portion Ansatz bis zur Mittelstufe erhitzen; Ansatz eines Arzneikompositums am Gradanfang; Rohstoff I, heiß am Gradanfang; Rohstoff I, leicht erhitzt im Ansatz; heiß-feuchter Ansatz in der Gradmitte; bis zur Heizendstufe; [dalar:?]	2	1	0
f58v	f58v.4	S	1	11	olkaly	OLKALY_ACTION	or aiin okair y dair al qokal qokaiin qokaly okar olkaly okal	Drogenportion | Menge III | heiße Drogenfraktion II im Ansatz | ; hierzu: | abgemessene Fraktion II | Rohstoffklasse I | Rohstoffklasse I, heiß am Gradanfang | heiß, Grad III | erhitze Rohdroge I leicht und schließe ab | heiße Drogenfraktion I im Ansatz | [olkaly:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang	Drogenportion | Menge III | heiße Drogenfraktion II im Ansatz | ; hierzu: | abgemessene Fraktion II | Rohstoffklasse I | Rohstoffklasse I, heiß am Gradanfang | heiß, Grad III | erhitze Rohdroge I leicht und schließe ab | heiße Drogenfraktion I im Ansatz | Drogenstoff mit Rohdroge I leicht erhitzen | Rohstoffklasse I im Ansatz, heiß am Gradanfang	Drogenportion; drei Teile; heiße Drogenfraktion II im Ansatz; hierzu: abgemessene Fraktion II; Rohstoff I; Rohstoff I, heiß am Gradanfang; heiß, Grad III; erhitze Rohdroge I leicht und schließe ab; heiße Drogenfraktion I im Ansatz; Drogenstoff mit Rohdroge I leicht erhitzen; Rohstoff I, leicht erhitzt im Ansatz	1	0	1
f5v	f5v.3	H	1	1	qotcho	QOTCHO_ACTION	qotcho ytor daiin daiin otchor daiin qo darchor do	[qotcho:?] | [ytor:?] | Menge/Portion III | Grad-/Maßwert III | kalt-trockene Drogenportion im Ansatz | Menge/Portion III | nehmen | [darchor:?] | [do:?]	kühle, trockne und setze an | [ytor:?] | Menge/Portion III | Grad-/Maßwert III | kalt-trockene Drogenportion im Ansatz | Menge/Portion III | nehmen | [darchor:?] | [do:?]	kühle, trockne und setze an; [ytor:?]; Menge/Portion III; drei Maße; kalt-trockene Drogenportion im Ansatz; Menge/Portion III; nimm Folgendes: [darchor:?]; [do:?]	4	3	0
f66r	f66r.69	T	1	8	okees	EXACT_WHOLE	tosheo qokaldy oky ol kcheeky qoky dary okees oly	[tosheo:?] | [qokaldy:?] | heißer Ansatz am Anfang des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [kcheeky:?] | heiß am Anfang des Grades | abgemessene Fraktion I, abgeschlossen | [okees:?] | abseihen	[tosheo:?] | [qokaldy:?] | heißer Ansatz am Anfang des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [kcheeky:?] | heiß am Anfang des Grades | abgemessene Fraktion I, abgeschlossen | Charge vollständig erhitzten Ansatzes | abseihen	[tosheo:?]; [qokaldy:?]; leicht erhitzter Ansatz; Grundansatz; [kcheeky:?]; leicht erhitzt; abgemessene Fraktion I, abgeschlossen; Charge vollständig erhitzten Ansatzes; seihe Vorstehendes ab.	4	3	0
f6r	f6r.5	H	1	6	odam	EXACT_WHOLE	tar okoiin shees ytaly cthaiin odam	kalte Drogenfraktion I | erhitzter Ansatz in Zubereitungsform III | [shees:?] | [ytaly:?] | Blatt-/Krautgut, Menge/Klasse III | [odam:?]	kalte Drogenfraktion I | erhitzter Ansatz in Zubereitungsform III | [shees:?] | [ytaly:?] | Blatt-/Krautgut, Menge/Klasse III | ein Maß Ansatz abmessen	kalte Drogenfraktion I; erhitzter Ansatz in Zubereitungsform III; [shees:?]; [ytaly:?]; Blatt-/Krautgut, Menge/Klasse III; ein Maß Ansatz abmessen	3	2	0
f6v	f6v.7	H	1	1	ychos	YCHOS_ACTION	ychos ychol daiin cthol dol	[ychos:?] | trockne hiervon den Drogenstoff | Qualitätsgrad III | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | Materialmaß	trockne hiervon eine Ansatzcharge | trockne hiervon den Drogenstoff | Qualitätsgrad III | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | Materialmaß	trockne hiervon eine Ansatzcharge; trockne hiervon den Drogenstoff; Stufe III; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; Materialmaß	1	0	1
f75r	f75r.11	B	1	10	chekam	EXACT_WHOLE	qokeedy qokair oly qokeedy dy qokal okar shedy dor chekam	heiß am Ende des Grades, abgeschlossen | erhitze die zweite Fraktion | abseihen | heiß am Ende des Grades, abgeschlossen | Qualitäts-/Wertfeld geschlossen | Rohstoffklasse I, heiß am Gradanfang | heiße Drogenfraktion I im Ansatz | feucht in der Mitte des Grades, abgeschlossen | miss eine Portion Droge ab | [chekam:?]	heiß am Ende des Grades, abgeschlossen | erhitze die zweite Fraktion | abseihen | heiß am Ende des Grades, abgeschlossen | Qualitäts-/Wertfeld geschlossen | Rohstoffklasse I, heiß am Gradanfang | heiße Drogenfraktion I im Ansatz | feucht in der Mitte des Grades, abgeschlossen | miss eine Portion Droge ab | ein Maß Droge bis zur Mittelstufe trocknen und erhitzen	bis zur Heizendstufe gebracht; erhitze die zweite Fraktion; seihe Vorstehendes ab; bis zur Heizendstufe gebracht; Rohstoff I, heiß am Gradanfang; heiße Drogenfraktion I im Ansatz; bis zur mittleren Einweichstufe gebracht; miss eine Portion Droge ab; ein Maß Droge bis zur Mittelstufe trocknen und erhitzen	1	0	1
f75v	f75v.13	B	1	1	ocheain	EXACT_WHOLE	ocheain cheedy qokal dain sheeky qoky sshedy tedy otedy tedy taral	[ocheain:?] | trocken am Ende des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | Grad-/Maßwert II | vollständig einweichen, erhitzen und abschließen | heiß am Anfang des Grades | eingeweichte Samen/Saat | kalt in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | kalte Rohdrogenfraktion I	zwei Teile Ansatz bis zur Mittelstufe trocknen | trocken am Ende des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | Grad-/Maßwert II | vollständig einweichen, erhitzen und abschließen | heiß am Anfang des Grades | eingeweichte Samen/Saat | kalt in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | kalte Rohdrogenfraktion I	zwei Teile Ansatz bis zur Mittelstufe trocknen; vollständig getrocknet; Rohstoff I, heiß am Gradanfang; zwei Maße; vollständig einweichen, erhitzen und abschließen; leicht erhitzt; eingeweichte Samen/Saat; bis zur mittleren Kühlstufe gebracht; Ansatz auf mittlerer Kühlstufe abgeschlossen; bis zur mittleren Kühlstufe gebracht; kalte Rohdrogenfraktion I	1	0	1
f75v	f75v.3	B	1	11	rom	EXACT_WHOLE	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom	Samenportion | bis zur Mittelstufe einweichen, erhitzen und abschließen | heiß, Grad II | Rohstoffklasse I im Ansatz, heiß am Gradanfang | abgemessene Rohstoffmenge I | Holzdroge im Ansatz fertig getrocknet | Grad-/Maßwert III | Arzneikompositum: trocken, Gradanfang | heiße Holzfraktion I | Arzneikompositum: trocken, Gradanfang | [rom:?]	Samenportion | bis zur Mittelstufe einweichen, erhitzen und abschließen | heiß, Grad II | Rohstoffklasse I im Ansatz, heiß am Gradanfang | abgemessene Rohstoffmenge I | Holzdroge im Ansatz fertig getrocknet | Grad-/Maßwert III | Arzneikompositum: trocken, Gradanfang | heiße Holzfraktion I | Arzneikompositum: trocken, Gradanfang | eine Handvoll Wurzelzubereitung	Samenportion; bis zur Mittelstufe einweichen, erhitzen und abschließen; heiß, Grad II; Rohstoff I, leicht erhitzt im Ansatz; abgemessene Rohstoffmenge I; Holzdroge im Ansatz fertig getrocknet; drei Maße; Arzneikompositum: trocken, Gradanfang; heiße Holzfraktion I; Arzneikompositum: trocken, Gradanfang; eine Handvoll Wurzelzubereitung	1	0	1
f75v	f75v.48	B	1	5	ycheedy	YCHEEDY_ACTION	qokear chedy shckhy dol ycheedy saino ol cheedy qokar otar dal daiin	[qokear:?] | trocken in der Mitte des Grades, abgeschlossen | Arzneikompositum: feucht, Gradanfang | Materialmaß | [ycheedy:?] | [saino:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades, abgeschlossen | heiße Drogenfraktion I | kalte Drogenfraktion I im Ansatz | abgemessene Rohstoffmenge I | Grad-/Maßwert III	[qokear:?] | trocken in der Mitte des Grades, abgeschlossen | Arzneikompositum: feucht, Gradanfang | Materialmaß | trockne hiervon vollständig und stelle es fertig | [saino:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades, abgeschlossen | heiße Drogenfraktion I | kalte Drogenfraktion I im Ansatz | abgemessene Rohstoffmenge I | Grad-/Maßwert III	[qokear:?]; bis zur mittleren Trockenstufe gebracht; Arzneikompositum: feucht, Gradanfang; Materialmaß; trockne hiervon vollständig und stelle es fertig; [saino:?]; Grundansatz; vollständig getrocknet; heiße Drogenfraktion I; kalte Drogenfraktion I im Ansatz; abgemessene Rohstoffmenge I; drei Maße	3	2	0
f75v	f75v.58	B	1	3	solkedy	EXACT_WHOLE	s alchedy solkedy	Samen-/Saatgutposten | Rohdroge I bis zur Mittelstufe trocknen und fertigstellen | [solkedy:?]	Samen-/Saatgutposten | Rohdroge I bis zur Mittelstufe trocknen und fertigstellen | Saatgutansatz bis zur Mittelstufe erhitzen und fertigstellen	Samen-/Saatgutposten: Rohdroge I bis zur Mittelstufe trocknen und fertigstellen; Saatgutansatz bis zur Mittelstufe erhitzen und fertigstellen	1	0	1
f76r	f76r.15	T	1	3	okees	EXACT_WHOLE	chorshedy qoked okees al ar aiin ar ain chckheed lchedy shedy qolair chedy	[chorshedy:?] | bis zur Mittelstufe erhitzen und abschließen | [okees:?] | Rohstoffklasse I | Drogenfraktion I | Menge III | Drogenfraktion I | Menge-/Klassenwert II | [chckheed:?] | getrocknetes Drogenholz | feucht in der Mitte des Grades, abgeschlossen | [qolair:?] | trocken in der Mitte des Grades, abgeschlossen	[chorshedy:?] | bis zur Mittelstufe erhitzen und abschließen | Charge vollständig erhitzten Ansatzes | Rohstoffklasse I | Drogenfraktion I | Menge III | Drogenfraktion I | Menge-/Klassenwert II | [chckheed:?] | getrocknetes Drogenholz | feucht in der Mitte des Grades, abgeschlossen | [qolair:?] | trocken in der Mitte des Grades, abgeschlossen	[chorshedy:?]; bis zur Mittelstufe erhitzen und abschließen; Charge vollständig erhitzten Ansatzes; Rohstoff I; Drogenfraktion I; drei Teile; Drogenfraktion I; zwei Teile; [chckheed:?]; getrocknetes Drogenholz; bis zur mittleren Einweichstufe gebracht; [qolair:?]; bis zur mittleren Trockenstufe gebracht	4	3	0
