page	locus	section	target_occurrences	target_ordinals	target_surfaces	rendering_classes	zl3b_line	v41_token_glosses_de	v42_token_glosses_de	v42_working_translation_de	v41_unknown_tokens	v42_unknown_tokens	v42_complete
f40r	f40r.6	H	1	4	shok	SHOK_READER_MERGE_RIGHT_NOVEL	tor or ar shok or am o lshedy qokam chdy kar oraiin	kalte Drogenportion | Drogenportion | Drogenfraktion I | [shok:?] | Drogenportion | Maßeinheit I | Holzdroge im Ansatz vollständig eingeweicht | eingeweichtes Drogenholz | nimm ein Maß und erhitze es | trocken am Anfang des Grades, abgeschlossen | heiße Drogenfraktion I | Portion III	kalte Drogenportion | Drogenportion | Drogenfraktion I | erhitze Drogenportion als Feuchtansatz | Drogenportion | Maßeinheit I | Holzdroge im Ansatz vollständig eingeweicht | eingeweichtes Drogenholz | nimm ein Maß und erhitze es | trocken am Anfang des Grades, abgeschlossen | heiße Drogenfraktion I | Portion III	kalte Drogenportion; Drogenportion; Drogenfraktion I; erhitze Drogenportion als Feuchtansatz; Maßeinheit I; Holzdroge im Ansatz vollständig eingeweicht; nimm ein Maß und erhitze es; angetrocknet; heiße Drogenfraktion I; Portion III	1	0	1
f40r	f40r.7	H	1	4	ycheey	YCHEEY_ACTION	yaiin chekaiin oky ycheey	[yaiin:?] | [chekaiin:?] | heißer Ansatz am Anfang des Grades | [ycheey:?]	[yaiin:?] | [chekaiin:?] | heißer Ansatz am Anfang des Grades | trockne hiervon bis zur Endstufe	[yaiin:?]; [chekaiin:?]; leicht erhitzter Ansatz; trockne hiervon bis zur Endstufe	3	2	0
f40v	f40v.11	H	1	4	dalor	EXACT_WHOLE	schedy qokol chedy dalor ay	getrocknete Samen/Saat | erhitzen | trocken in der Mitte des Grades, abgeschlossen | [dalor:?] | [ay:?]	getrocknete Samen/Saat | erhitzen | trocken in der Mitte des Grades, abgeschlossen | eine abgemessene Portion Rohdroge I | [ay:?]	getrocknete Samen/Saat; erhitze Folgendes: bis zur mittleren Trockenstufe gebracht; eine abgemessene Portion Rohdroge I; [ay:?]	2	1	0
f40v	f40v.14	H	1	8	qokees	QOKEES_ACTION	saiin o lchey kchedy okar qokchdy dy qokees am chdy	Samen/Saatgut, Typ/Charge III | Ansatzwasser | Drogenholz, trocken gebunden, Form I | heiß und trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I im Ansatz | heiß und trocken am Anfang des Grades, abgeschlossen | Qualitäts-/Wertfeld geschlossen | [qokees:?] | Maßeinheit I | trocken am Anfang des Grades, abgeschlossen	Samen/Saatgut, Typ/Charge III | Ansatzwasser | Drogenholz, trocken gebunden, Form I | heiß und trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I im Ansatz | heiß und trocken am Anfang des Grades, abgeschlossen | Qualitäts-/Wertfeld geschlossen | erhitze die Charge bis zur Endstufe | Maßeinheit I | trocken am Anfang des Grades, abgeschlossen	Samen/Saatgut, Typ/Charge III; Ansatzwasser; Drogenholz, trocken gebunden, Form I; heiß und bis zur mittleren Trockenstufe gebracht; heiße Drogenfraktion I im Ansatz; heiß und angetrocknet; erhitze die Charge bis zur Endstufe; Maßeinheit I; angetrocknet	1	0	1
f40v	f40v.16	H	1	9	yteey	YTEEY_ACTION	shol kedy lor ar okar qoky kedy r yteey qokam	feucht; nominal feuchtes Gut/Material | heiß in der Mitte des Grades, abgeschlossen | Holzportion | Drogenfraktion I | heiße Drogenfraktion I im Ansatz | heiß am Anfang des Grades | heiß in der Mitte des Grades, abgeschlossen | Wurzel | [yteey:?] | nimm ein Maß und erhitze es	feucht; nominal feuchtes Gut/Material | heiß in der Mitte des Grades, abgeschlossen | Holzportion | Drogenfraktion I | heiße Drogenfraktion I im Ansatz | heiß am Anfang des Grades | heiß in der Mitte des Grades, abgeschlossen | Wurzel | kühle hiervon bis zur Endstufe ab | nimm ein Maß und erhitze es	Feuchtgut; bis zur mittleren Heizstufe gebracht; Holzportion; Drogenfraktion I; heiße Drogenfraktion I im Ansatz; leicht erhitzt; bis zur mittleren Heizstufe gebracht; Wurzel; kühle hiervon bis zur Endstufe ab; nimm ein Maß und erhitze es	1	0	1
f40v	f40v.4	H	1	1	taraiin	EXACT_WHOLE	taraiin okaiin ch	[taraiin:?] | heiß, Grad III, im Ansatzrahmen | trockne	drei Teile der ersten gekühlten Drogenfraktion | heiß, Grad III, im Ansatzrahmen | trockne	drei Teile der ersten gekühlten Drogenfraktion; Ansatz auf Heizstufe III; trockne Folgendes:	1	0	1
f40v	f40v.8	H	1	2	chkalykedy	CHKALYKEDY_ACTION	chodaiin chkalykedy okal	Trockenansatz, Dosis III | [chkalykedy:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang	Trockenansatz, Dosis III | Rohdroge I unter Wärme vortrocknen; danach bis zur mittleren Heizstufe bringen und abschließen | Rohstoffklasse I im Ansatz, heiß am Gradanfang	Trockenansatz, Dosis III; Rohdroge I unter Wärme vortrocknen; danach bis zur mittleren Heizstufe bringen und abschließen; Rohstoff I, leicht erhitzt im Ansatz	1	0	1
f41r	f41r.2	H	1	7	dor	DOR_ACTION	ykeeo alshey ykedy kesh dy dy dor ycheoky qokeed chpy qokedy dy	[ykeeo:?] | [alshey:?] | [ykedy:?] | [kesh:?] | Qualitäts-/Wertfeld geschlossen | Qualitäts-/Wertfeld geschlossen | [dor:?] | [ycheoky:?] | erhitze bis zur Endstufe und schließe ab | [chpy:?] | heiß in der Mitte des Grades, abgeschlossen | Qualitäts-/Wertfeld geschlossen	[ykeeo:?] | [alshey:?] | [ykedy:?] | [kesh:?] | Qualitäts-/Wertfeld geschlossen | Qualitäts-/Wertfeld geschlossen | miss eine Portion Droge ab | [ycheoky:?] | erhitze bis zur Endstufe und schließe ab | [chpy:?] | heiß in der Mitte des Grades, abgeschlossen | Qualitäts-/Wertfeld geschlossen	[ykeeo:?]; [alshey:?]; [ykedy:?]; [kesh:?]; miss eine Portion Droge ab; [ycheoky:?]; erhitze bis zur Endstufe und schließe ab; [chpy:?]; bis zur mittleren Heizstufe gebracht.	7	6	0
f41r	f41r.5	H	1	3	yteedy	YTEEDY_ACTION	qotchy sal yteedy kchdy dchedy keedy dchedy dalain	kalt und trocken am Anfang des Grades | Saat-Rohstoff I | [yteedy:?] | heiß und trocken am Anfang des Grades, abgeschlossen | abgemessene Trockendroge, fertig | heiß am Ende des Grades, abgeschlossen | abgemessene Trockendroge, fertig | [dalain:?]	kalt und trocken am Anfang des Grades | Saat-Rohstoff I | kühle hiervon vollständig ab und schließe | heiß und trocken am Anfang des Grades, abgeschlossen | abgemessene Trockendroge, fertig | heiß am Ende des Grades, abgeschlossen | abgemessene Trockendroge, fertig | [dalain:?]	kalt und angetrocknet; Saat-Rohstoff I; kühle hiervon vollständig ab und schließe; heiß und angetrocknet; abgemessene Trockendroge, fertig; bis zur Heizendstufe gebracht; abgemessene Trockendroge, fertig; [dalain:?]	2	1	0
f41r	f41r.7	H	1	3	yteedy	YTEEDY_ACTION	parchdy kchey yteedy qokeodo okedy chkedy qokedy chedy qokedy	[parchdy:?] | heiß und trocken in der Mitte des Grades | [yteedy:?] | [qokeodo:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [chkedy:?] | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen	[parchdy:?] | heiß und trocken in der Mitte des Grades | kühle hiervon vollständig ab und schließe | [qokeodo:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [chkedy:?] | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen	[parchdy:?]; heiß und bis zur mittleren Trockenstufe; kühle hiervon vollständig ab und schließe; [qokeodo:?]; Ansatz bis zur mittleren Heizstufe, abgeschlossen; [chkedy:?]; bis zur mittleren Heizstufe gebracht; bis zur mittleren Trockenstufe gebracht; bis zur mittleren Heizstufe gebracht	4	3	0
f41v	f41v.3	H	2	1|7	dshedy|okaly	DSHEDY_ACTION|OKALY_ACTION	dshedy tchey s aiin shekey okedy okaly daiin okedy ykeeody choy keoy dam	[dshedy:?] | kalt und trocken in der Mitte des Grades | Samen-/Saatgutposten | Menge III | [shekey:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [okaly:?] | Grad-/Maßwert III | heißer Ansatz in der Mitte des Grades, abgeschlossen | [ykeeody:?] | [choy:?] | [keoy:?] | Dosis I	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab | kalt und trocken in der Mitte des Grades | Samen-/Saatgutposten | Menge III | [shekey:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | Rohstoff-I-Ansatz leicht erhitzen und abschließen | Grad-/Maßwert III | heißer Ansatz in der Mitte des Grades, abgeschlossen | [ykeeody:?] | [choy:?] | [keoy:?] | Dosis I	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab; kalt und bis zur mittleren Trockenstufe; Samen-/Saatgutposten; drei Teile; [shekey:?]; Ansatz bis zur mittleren Heizstufe, abgeschlossen; Rohstoff-I-Ansatz leicht erhitzen und abschließen; drei Maße; Ansatz bis zur mittleren Heizstufe, abgeschlossen; [ykeeody:?]; [choy:?]; [keoy:?]; Dosis I	6	4	0
f41v	f41v.6	H	1	4	yteedy	YTEEDY_ACTION	tadaiin ol cheos yteedy okal old oteol qokal or oteody	[tadaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheos:?] | [yteedy:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [old:?] | [oteol:?] | Rohstoffklasse I, heiß am Gradanfang | Drogenportion | [oteody:?]	[tadaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheos:?] | kühle hiervon vollständig ab und schließe | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [old:?] | [oteol:?] | Rohstoffklasse I, heiß am Gradanfang | Drogenportion | [oteody:?]	[tadaiin:?]; Grundansatz; [cheos:?]; kühle hiervon vollständig ab und schließe; Rohstoff I, leicht erhitzt im Ansatz; [old:?]; [oteol:?]; Rohstoff I, heiß am Gradanfang; Drogenportion; [oteody:?]	6	5	0
f41v	f41v.7	H	1	1	ykeey	YKEEY_ACTION	ykeey okey ykeeol ckhdy chdal ykeo aiin okeody oly	[ykeey:?] | heißer Ansatz in der Mitte des Grades | [ykeeol:?] | Arzneikompositum am Gradanfang, abgeschlossen | trockene abgemessene Rohstoffmenge I am Gradanfang | [ykeo:?] | Menge III | [okeody:?] | abseihen	erhitze hiervon bis zur Endstufe und schließe ab | heißer Ansatz in der Mitte des Grades | [ykeeol:?] | Arzneikompositum am Gradanfang, abgeschlossen | trockene abgemessene Rohstoffmenge I am Gradanfang | [ykeo:?] | Menge III | [okeody:?] | abseihen	erhitze hiervon bis zur Endstufe und schließe ab; Ansatz bis zur mittleren Heizstufe; [ykeeol:?]; Arzneikompositum am Gradanfang, abgeschlossen; trockene abgemessene Rohstoffmenge I am Gradanfang; [ykeo:?]; drei Teile; [okeody:?]; seihe Vorstehendes ab.	4	3	0
f42r	f42r.14	H	1	4	chdain	EXACT_WHOLE	sho kshey choty chdain chodaiin daiin dam	feuchter Ansatz | heiß und feucht in der Mitte des Grades | kalter Trockenansatz | [chdain:?] | Trockenansatz, Dosis III | Grad-/Maßwert III | Dosis I	feuchter Ansatz | heiß und feucht in der Mitte des Grades | kalter Trockenansatz | Trockendroge in Dosis II | Trockenansatz, Dosis III | Grad-/Maßwert III | Dosis I	feuchter Ansatz; heiß und bis zur mittleren Einweichstufe; kalter Trockenansatz; Trockendroge in Dosis II; Trockenansatz, Dosis III; drei Maße; Dosis I	1	0	1
f42r	f42r.20	H	1	4	okol	EXACT_WHOLE	shol chol shoky okol sho chol shol chal	feucht; nominal feuchtes Gut/Material | trocken; nominal trockenes Gut/Material | heiß-feuchter Ansatz am Gradanfang | [okol:?] | feuchter Ansatz | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | Rohstoffklasse I, trocken am Gradanfang	feucht; nominal feuchtes Gut/Material | trocken; nominal trockenes Gut/Material | heiß-feuchter Ansatz am Gradanfang | heißer Ansatzstoff | feuchter Ansatz | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | Rohstoffklasse I, trocken am Gradanfang	Feuchtgut; Trockengut; heiß-feuchter Ansatz am Gradanfang; heißer Ansatzstoff; feuchter Ansatz; Trockengut; Feuchtgut; Rohstoff I, trocken am Gradanfang	1	0	1
f42r	f42r.22	H	1	2	chos	EXACT_WHOLE	kchaiin chos ckhaiin choro r chaiin	[kchaiin:?] | [chos:?] | [ckhaiin:?] | [choro:?] | Wurzel | trocken, Grad III	[kchaiin:?] | eine Charge Trockenansatz | [ckhaiin:?] | [choro:?] | Wurzel | trocken, Grad III	[kchaiin:?]; eine Charge Trockenansatz; [ckhaiin:?]; [choro:?]; Wurzel; trocken, Grad III	4	3	0
f42r	f42r.7	H	1	5	cham	EXACT_WHOLE	pcho chy kshaiin shotaiin cham shan	[pcho:?] | trocken am Anfang des Grades | [kshaiin:?] | [shotaiin:?] | [cham:?] | feucht, Grad I	[pcho:?] | trocken am Anfang des Grades | [kshaiin:?] | [shotaiin:?] | ein Maß Trockendroge | feucht, Grad I	[pcho:?]; angetrocknet; [kshaiin:?]; [shotaiin:?]; ein Maß Trockendroge; feucht, Grad I	4	3	0
f42r	f42r.8	H	1	1	yshol	YSHOL_ACTION	yshol chees cthol shor shol ety char y	[yshol:?] | vollständig getrocknete Kräutermischung | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | Blüten-/Fruchtstand; reproduktiver Teil | feucht; nominal feuchtes Gut/Material | gekühlt | Trockenfraktion I | Eintrag abgeschlossen	weiche hiervon den Drogenstoff ein | vollständig getrocknete Kräutermischung | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | Blüten-/Fruchtstand; reproduktiver Teil | feucht; nominal feuchtes Gut/Material | gekühlt | Trockenfraktion I | Eintrag abgeschlossen	weiche hiervon den Drogenstoff ein; vollständig getrocknete Kräutermischung; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; Feuchtgut; gekühlt; Trockenfraktion I.	1	0	1
f42v	f42v.11	H	1	4	kchol	EXACT_WHOLE	qo aiin qokeey kchol cheal o t eold shey teaiin d	nehmen | Menge III | heiß am Ende des Grades | [kchol:?] | Rohstoffklasse I, trocken in der Gradmitte | Ansatzwasser | [t:?] | [eold:?] | feucht in der Mitte des Grades | [teaiin:?] | Dosis	nehmen | Menge III | heiß am Ende des Grades | erhitztes Trockengut | Rohstoffklasse I, trocken in der Gradmitte | Ansatzwasser | [t:?] | [eold:?] | feucht in der Mitte des Grades | [teaiin:?] | Dosis	nimm Folgendes: drei Teile; bis zur Heizendstufe; erhitztes Trockengut; Rohstoff I, trocken in der Gradmitte; Ansatzwasser; [t:?]; [eold:?]; bis zur mittleren Einweichstufe; [teaiin:?]; Dosis	4	3	0
f42v	f42v.2	H	1	1	dshey	EXACT_WHOLE	dshey tchey y kchey chtchy y dan dain otol daiin	[dshey:?] | kalt und trocken in der Mitte des Grades | hierzu: | heiß und trocken in der Mitte des Grades | [chtchy:?] | hierzu: | Grad-/Maßwert I | Grad-/Maßwert II | kaltes Zubereitungsgut | Qualitätsgrad III	eine Dosis bis zur Mittelstufe angefeuchtete Droge | kalt und trocken in der Mitte des Grades | hierzu: | heiß und trocken in der Mitte des Grades | [chtchy:?] | hierzu: | Grad-/Maßwert I | Grad-/Maßwert II | kaltes Zubereitungsgut | Qualitätsgrad III	eine Dosis bis zur Mittelstufe angefeuchtete Droge; kalt und bis zur mittleren Trockenstufe; hierzu: heiß und bis zur mittleren Trockenstufe; [chtchy:?]; hierzu: Grad-/Maßwert I; zwei Maße; kaltes Zubereitungsgut; Stufe III	2	1	0
f42v	f42v.5	H	1	7	okol	EXACT_WHOLE	chokeeo r chey chetan s ary okol chetaiin	[chokeeo:?] | Wurzel | trocken in der Mitte des Grades | [chetan:?] | Samen-/Saatgutposten | Drogenfraktion I, abgeschlossen | [okol:?] | [chetaiin:?]	[chokeeo:?] | Wurzel | trocken in der Mitte des Grades | [chetan:?] | Samen-/Saatgutposten | Drogenfraktion I, abgeschlossen | heißer Ansatzstoff | [chetaiin:?]	[chokeeo:?]; Wurzel; bis zur mittleren Trockenstufe; [chetan:?]; Samen-/Saatgutposten; Drogenfraktion I, abgeschlossen; heißer Ansatzstoff; [chetaiin:?]	4	3	0
f43r	f43r.10	H	2	2|3	shed|ody	SHED_ACTION|EXACT_WHOLE	pshdar shed ody qotedy yfchdy qody opchdy daiin qokedy dydydy qotar	[pshdar:?] | [shed:?] | [ody:?] | kalt in der Mitte des Grades, abgeschlossen | [yfchdy:?] | [qody:?] | fertiges Trockenpulverpräparat | Grad-/Maßwert III | heiß in der Mitte des Grades, abgeschlossen | [dydydy:?] | kalte Drogenfraktion I	[pshdar:?] | Einweichen bis zur mittleren Stufe abschließen | fertiggestellter Ansatz | kalt in der Mitte des Grades, abgeschlossen | [yfchdy:?] | [qody:?] | fertiges Trockenpulverpräparat | Grad-/Maßwert III | heiß in der Mitte des Grades, abgeschlossen | [dydydy:?] | kalte Drogenfraktion I	[pshdar:?]; Einweichen bis zur mittleren Stufe abschließen; fertiggestellter Ansatz; bis zur mittleren Kühlstufe gebracht; [yfchdy:?]; [qody:?]; fertiges Trockenpulverpräparat; drei Maße; bis zur mittleren Heizstufe gebracht; [dydydy:?]; kalte Drogenfraktion I	6	4	0
f43r	f43r.12	H	2	1|12	dor|yty	DOR_ACTION|YTY_ACTION	dor shol qokol shedy qotedy qokeedy qokody okeedy otedy shedy oty yty dy saiin	[dor:?] | feucht; nominal feuchtes Gut/Material | erhitzen | feucht in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [qokody:?] | heißer Ansatz am Ende des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | kalter Ansatz am Anfang des Grades | [yty:?] | Qualitäts-/Wertfeld geschlossen | Samen/Saatgut, Typ/Charge III	miss eine Portion Droge ab | feucht; nominal feuchtes Gut/Material | erhitzen | feucht in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [qokody:?] | heißer Ansatz am Ende des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | kalter Ansatz am Anfang des Grades | kühle hiervon leicht ab | Qualitäts-/Wertfeld geschlossen | Samen/Saatgut, Typ/Charge III	miss eine Portion Droge ab; Feuchtgut; erhitze Folgendes: bis zur mittleren Einweichstufe gebracht; bis zur mittleren Kühlstufe gebracht; bis zur Heizendstufe gebracht; [qokody:?]; Ansatz auf Heizendstufe abgeschlossen; Ansatz auf mittlerer Kühlstufe abgeschlossen; bis zur mittleren Einweichstufe gebracht; kalter Ansatz am Anfang des Grades; kühle hiervon leicht ab; Samen/Saatgut, Typ/Charge III	3	1	0
f43r	f43r.3	H	4	1|2|5|8	yty|yty|ody|yteedy	YTY_ACTION|YTY_ACTION|EXACT_WHOLE|YTEEDY_ACTION	yty yty oty she ody shy olor yteedy kaiin chky qotydy dar aiin ykam	[yty:?] | [yty:?] | kalter Ansatz am Anfang des Grades | feucht, attributiv gebunden | [ody:?] | feucht am Anfang des Grades | Zutat | [yteedy:?] | heiß, Grad III | [chky:?] | [qotydy:?] | abgemessene Fraktion I | Menge III | [ykam:?]	kühle hiervon leicht ab | kühle hiervon leicht ab | kalter Ansatz am Anfang des Grades | feucht, attributiv gebunden | fertiggestellter Ansatz | feucht am Anfang des Grades | Zutat | kühle hiervon vollständig ab und schließe | heiß, Grad III | [chky:?] | [qotydy:?] | abgemessene Fraktion I | Menge III | [ykam:?]	kühle hiervon leicht ab; kühle hiervon leicht ab; kalter Ansatz am Anfang des Grades; feucht, attributiv gebunden; fertiggestellter Ansatz; leicht angefeuchtet; eine Holzdrogenportion im Ansatz; kühle hiervon vollständig ab und schließe; heiß, Grad III; [chky:?]; [qotydy:?]; abgemessene Fraktion I; drei Teile; [ykam:?]	7	3	0
f43r	f43r.4	H	1	8	kalchdy	KALCHDY_ACTION	das ar ytey tedy kar arar she kalchdy cholky qotaly chedy oty otam	[das:?] | Drogenfraktion I | [ytey:?] | kalt in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | [arar:?] | feucht, attributiv gebunden | [kalchdy:?] | [cholky:?] | [qotaly:?] | trocken in der Mitte des Grades, abgeschlossen | kalter Ansatz am Anfang des Grades | ein Maß kalten Ansatzes	[das:?] | Drogenfraktion I | [ytey:?] | kalt in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | [arar:?] | feucht, attributiv gebunden | Rohdroge I erhitzen, trocknen und abschließen | [cholky:?] | [qotaly:?] | trocken in der Mitte des Grades, abgeschlossen | kalter Ansatz am Anfang des Grades | ein Maß kalten Ansatzes	[das:?]; Drogenfraktion I; [ytey:?]; bis zur mittleren Kühlstufe gebracht; heiße Drogenfraktion I; [arar:?]; feucht, attributiv gebunden; Rohdroge I erhitzen, trocknen und abschließen; [cholky:?]; [qotaly:?]; bis zur mittleren Trockenstufe gebracht; kalter Ansatz am Anfang des Grades; ein Maß kalten Ansatzes	6	5	0
f43r	f43r.9	H	2	1|3	dshedy|dor	DSHEDY_ACTION|DOR_ACTION	dshedy qotedy dor cheey odain	[dshedy:?] | kalt in der Mitte des Grades, abgeschlossen | [dor:?] | trocken am Ende des Grades | Zubereitungsdosis II	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab | kalt in der Mitte des Grades, abgeschlossen | miss eine Portion Droge ab | trocken am Ende des Grades | Zubereitungsdosis II	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab; bis zur mittleren Kühlstufe gebracht; miss eine Portion Droge ab; vollständig getrocknet; Zubereitungsdosis II	2	0	1
f43v	f43v.10	H	1	7	yteedy	YTEEDY_ACTION	tarchor ar aldar chdy daldar chepy yteedy s ypchey pchedy yfor	[tarchor:?] | Drogenfraktion I | [aldar:?] | trocken am Anfang des Grades, abgeschlossen | [daldar:?] | [chepy:?] | [yteedy:?] | Samen-/Saatgutposten | [ypchey:?] | getrocknetes Pulver | [yfor:?]	[tarchor:?] | Drogenfraktion I | [aldar:?] | trocken am Anfang des Grades, abgeschlossen | [daldar:?] | [chepy:?] | kühle hiervon vollständig ab und schließe | Samen-/Saatgutposten | [ypchey:?] | getrocknetes Pulver | [yfor:?]	[tarchor:?]; Drogenfraktion I; [aldar:?]; angetrocknet; [daldar:?]; [chepy:?]; kühle hiervon vollständig ab und schließe; Samen-/Saatgutposten; [ypchey:?]; getrocknetes Pulver; [yfor:?]	7	6	0
