route_id	candidate_recipe	source_neighbor_recipe	register	source_observed_in_register	changed_atom_position	source_atom	source_local_value_de	target_atom	target_local_value_de	source_local_trace	target_local_trace	local_trace_delta_count	source_local_phrase_de	target_local_phrase_de	local_phrase_changed	target_matches_gdt431	decision
NR087	OK+L	OK+AL	HERBAL	YES	2	AL	ZIELSTELLE	L	VERBINDUNG IM PFLANZENARTIKEL	1:ACTION_HEAD=ARBEITSGANG ANSETZEN | 2:RELATION=ZIELSTELLE	1:ACTION_HEAD=ARBEITSGANG ANSETZEN | 2:RELATION=VERBINDUNG IM PFLANZENARTIKEL	1	Setze an der Zielstelle im Arbeitsgang an.	Setze über die Verbindung im Pflanzenartikel im Arbeitsgang an.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR087	OK+L	OK+AL	BIOLOGICAL	YES	2	AL	ZIELSTATION	L	SICHTBARE VERBINDUNG	1:ACTION_HEAD=STATIONSGANG ANSETZEN | 2:RELATION=ZIELSTATION	1:ACTION_HEAD=STATIONSGANG ANSETZEN | 2:RELATION=SICHTBARE VERBINDUNG	1	Setze an der Zielstation im Stationsgang an.	Setze über die sichtbare Verbindung im Stationsgang an.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR087	OK+L	OK+AL	CELESTIAL	YES	2	AL	ZIELPOSITION	L	RINGVERBINDUNG	1:ACTION_HEAD=POSITION SETZEN | 2:RELATION=ZIELPOSITION	1:ACTION_HEAD=POSITION SETZEN | 2:RELATION=RINGVERBINDUNG	1	Setze an der Zielposition.	Setze über die Ringverbindung.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR087	OK+L	OK+AL	PHARMA	YES	2	AL	ZIELGEFÄSS	L	GEFÄSSVERBINDUNG	1:ACTION_HEAD=ANSATZ ANSETZEN | 2:RELATION=ZIELGEFÄSS	1:ACTION_HEAD=ANSATZ ANSETZEN | 2:RELATION=GEFÄSSVERBINDUNG	1	Setze am Zielgefäß als Ansatz an.	Setze über die Gefäßverbindung als Ansatz an.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR088	OK+L	OK+AR	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	AR	AUSGANGSZEILE	L	EINTRAGSVERBINDUNG	1:ACTION_HEAD=EINTRAGEN | 2:RELATION=AUSGANGSZEILE	1:ACTION_HEAD=EINTRAGEN | 2:RELATION=EINTRAGSVERBINDUNG	1	Trage von der Ausgangszeile ein.	Trage über die Eintragsverbindung ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR088	OK+L	OK+AR	HERBAL	YES	2	AR	AUSGANGSMATERIAL	L	VERBINDUNG IM PFLANZENARTIKEL	1:ACTION_HEAD=ARBEITSGANG ANSETZEN | 2:RELATION=AUSGANGSMATERIAL	1:ACTION_HEAD=ARBEITSGANG ANSETZEN | 2:RELATION=VERBINDUNG IM PFLANZENARTIKEL	1	Setze vom Ausgangsmaterial im Arbeitsgang an.	Setze über die Verbindung im Pflanzenartikel im Arbeitsgang an.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR088	OK+L	OK+AR	BIOLOGICAL	YES	2	AR	AUSGANGSSTATION	L	SICHTBARE VERBINDUNG	1:ACTION_HEAD=STATIONSGANG ANSETZEN | 2:RELATION=AUSGANGSSTATION	1:ACTION_HEAD=STATIONSGANG ANSETZEN | 2:RELATION=SICHTBARE VERBINDUNG	1	Setze von der Ausgangsstation im Stationsgang an.	Setze über die sichtbare Verbindung im Stationsgang an.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR088	OK+L	OK+AR	CELESTIAL	YES	2	AR	AUSGANGSPOSITION	L	RINGVERBINDUNG	1:ACTION_HEAD=POSITION SETZEN | 2:RELATION=AUSGANGSPOSITION	1:ACTION_HEAD=POSITION SETZEN | 2:RELATION=RINGVERBINDUNG	1	Setze von der Ausgangsposition.	Setze über die Ringverbindung.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR088	OK+L	OK+AR	PHARMA	YES	2	AR	AUSGANGSGEFÄSS	L	GEFÄSSVERBINDUNG	1:ACTION_HEAD=ANSATZ ANSETZEN | 2:RELATION=AUSGANGSGEFÄSS	1:ACTION_HEAD=ANSATZ ANSETZEN | 2:RELATION=GEFÄSSVERBINDUNG	1	Setze vom Ausgangsgefäß als Ansatz an.	Setze über die Gefäßverbindung als Ansatz an.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR089	OL+K+OR	OL+K+AIIN	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AIIN	KENNWERT	OR	EINTRAGSEINHEIT	1:ORDER_CONTROL=WEITERFÜHREN | 2:ACTION_HEAD=ZUORDNEN | 3:ARGUMENT=KENNWERT	1:ORDER_CONTROL=WEITERFÜHREN | 2:ACTION_HEAD=ZUORDNEN | 3:ARGUMENT=EINTRAGSEINHEIT	1	Weiter: Ordne den Kennwert zu.	Weiter: Ordne die Eintragseinheit zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR089	OL+K+OR	OL+K+AIIN	HERBAL	YES	3	AIIN	ARBEITSWERT	OR	ARBEITSEINHEIT	1:ORDER_CONTROL=PFLANZENBEHANDLUNG FORTSETZEN | 2:ACTION_HEAD=MATERIAL ZUGEBEN | 3:ARGUMENT=ARBEITSWERT	1:ORDER_CONTROL=PFLANZENBEHANDLUNG FORTSETZEN | 2:ACTION_HEAD=MATERIAL ZUGEBEN | 3:ARGUMENT=ARBEITSEINHEIT	1	Weiter: Gib den Arbeitswert zu.	Weiter: Gib die Arbeitseinheit zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR089	OL+K+OR	OL+K+AIIN	BIOLOGICAL	YES	3	AIIN	STATIONSWERT	OR	STATIONSEINHEIT	1:ORDER_CONTROL=STATION WEITERFÜHREN | 2:ACTION_HEAD=POSTEN ZUFÜHREN | 3:ARGUMENT=STATIONSWERT	1:ORDER_CONTROL=STATION WEITERFÜHREN | 2:ACTION_HEAD=POSTEN ZUFÜHREN | 3:ARGUMENT=STATIONSEINHEIT	1	Weiter: Führe den Stationswert zu.	Weiter: Führe die Stationseinheit zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR089	OL+K+OR	OL+K+AIIN	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AIIN	POSITIONSWERT	OR	POSITIONSEINHEIT	1:ORDER_CONTROL=RINGFOLGE FORTSETZEN | 2:ACTION_HEAD=WERT ZUORDNEN | 3:ARGUMENT=POSITIONSWERT	1:ORDER_CONTROL=RINGFOLGE FORTSETZEN | 2:ACTION_HEAD=WERT ZUORDNEN | 3:ARGUMENT=POSITIONSEINHEIT	1	Weiter: Ordne den Positionswert zu.	Weiter: Ordne die Positionseinheit zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR089	OL+K+OR	OL+K+AIIN	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AIIN	MENGENWERT	OR	ANSATZEINHEIT	1:ORDER_CONTROL=ANSATZ FORTSETZEN | 2:ACTION_HEAD=ZUTAT ZUGEBEN | 3:ARGUMENT=MENGENWERT	1:ORDER_CONTROL=ANSATZ FORTSETZEN | 2:ACTION_HEAD=ZUTAT ZUGEBEN | 3:ARGUMENT=ANSATZEINHEIT	1	Weiter: Gib den Mengenwert zu.	Weiter: Gib die Ansatzeinheit zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR090	OL+K+OR	OL+K+AIN	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AIN	TEILWERT	OR	EINTRAGSEINHEIT	1:ORDER_CONTROL=WEITERFÜHREN | 2:ACTION_HEAD=ZUORDNEN | 3:ARGUMENT=TEILWERT	1:ORDER_CONTROL=WEITERFÜHREN | 2:ACTION_HEAD=ZUORDNEN | 3:ARGUMENT=EINTRAGSEINHEIT	1	Weiter: Ordne den Teilwert zu.	Weiter: Ordne die Eintragseinheit zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR090	OL+K+OR	OL+K+AIN	HERBAL	YES	3	AIN	MATERIALANTEIL	OR	ARBEITSEINHEIT	1:ORDER_CONTROL=PFLANZENBEHANDLUNG FORTSETZEN | 2:ACTION_HEAD=MATERIAL ZUGEBEN | 3:ARGUMENT=MATERIALANTEIL	1:ORDER_CONTROL=PFLANZENBEHANDLUNG FORTSETZEN | 2:ACTION_HEAD=MATERIAL ZUGEBEN | 3:ARGUMENT=ARBEITSEINHEIT	1	Weiter: Gib den Materialanteil zu.	Weiter: Gib die Arbeitseinheit zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR090	OL+K+OR	OL+K+AIN	BIOLOGICAL	YES	3	AIN	STATIONSANTEIL	OR	STATIONSEINHEIT	1:ORDER_CONTROL=STATION WEITERFÜHREN | 2:ACTION_HEAD=POSTEN ZUFÜHREN | 3:ARGUMENT=STATIONSANTEIL	1:ORDER_CONTROL=STATION WEITERFÜHREN | 2:ACTION_HEAD=POSTEN ZUFÜHREN | 3:ARGUMENT=STATIONSEINHEIT	1	Weiter: Führe den Stationsanteil zu.	Weiter: Führe die Stationseinheit zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR090	OL+K+OR	OL+K+AIN	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AIN	SEKTORANTEIL	OR	POSITIONSEINHEIT	1:ORDER_CONTROL=RINGFOLGE FORTSETZEN | 2:ACTION_HEAD=WERT ZUORDNEN | 3:ARGUMENT=SEKTORANTEIL	1:ORDER_CONTROL=RINGFOLGE FORTSETZEN | 2:ACTION_HEAD=WERT ZUORDNEN | 3:ARGUMENT=POSITIONSEINHEIT	1	Weiter: Ordne den Sektoranteil zu.	Weiter: Ordne die Positionseinheit zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR090	OL+K+OR	OL+K+AIN	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AIN	DROGENANTEIL	OR	ANSATZEINHEIT	1:ORDER_CONTROL=ANSATZ FORTSETZEN | 2:ACTION_HEAD=ZUTAT ZUGEBEN | 3:ARGUMENT=DROGENANTEIL	1:ORDER_CONTROL=ANSATZ FORTSETZEN | 2:ACTION_HEAD=ZUTAT ZUGEBEN | 3:ARGUMENT=ANSATZEINHEIT	1	Weiter: Gib den Drogenanteil zu.	Weiter: Gib die Ansatzeinheit zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR091	OL+K+OR	OL+K+Y	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	Y	LAUFENDER EINTRAG	OR	EINTRAGSEINHEIT	1:ORDER_CONTROL=WEITERFÜHREN | 2:ACTION_HEAD=ZUORDNEN | 3:ARGUMENT=LAUFENDER EINTRAG	1:ORDER_CONTROL=WEITERFÜHREN | 2:ACTION_HEAD=ZUORDNEN | 3:ARGUMENT=EINTRAGSEINHEIT	1	Weiter: Ordne den laufenden Eintrag zu.	Weiter: Ordne die Eintragseinheit zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR091	OL+K+OR	OL+K+Y	HERBAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	Y	PFLANZENPOSTEN	OR	ARBEITSEINHEIT	1:ORDER_CONTROL=PFLANZENBEHANDLUNG FORTSETZEN | 2:ACTION_HEAD=MATERIAL ZUGEBEN | 3:ARGUMENT=PFLANZENPOSTEN	1:ORDER_CONTROL=PFLANZENBEHANDLUNG FORTSETZEN | 2:ACTION_HEAD=MATERIAL ZUGEBEN | 3:ARGUMENT=ARBEITSEINHEIT	1	Weiter: Gib den Pflanzenposten zu.	Weiter: Gib die Arbeitseinheit zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR091	OL+K+OR	OL+K+Y	BIOLOGICAL	YES	3	Y	STATIONSPOSTEN	OR	STATIONSEINHEIT	1:ORDER_CONTROL=STATION WEITERFÜHREN | 2:ACTION_HEAD=POSTEN ZUFÜHREN | 3:ARGUMENT=STATIONSPOSTEN	1:ORDER_CONTROL=STATION WEITERFÜHREN | 2:ACTION_HEAD=POSTEN ZUFÜHREN | 3:ARGUMENT=STATIONSEINHEIT	1	Weiter: Führe den Stationsposten zu.	Weiter: Führe die Stationseinheit zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR091	OL+K+OR	OL+K+Y	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	Y	POSITIONSPOSTEN	OR	POSITIONSEINHEIT	1:ORDER_CONTROL=RINGFOLGE FORTSETZEN | 2:ACTION_HEAD=WERT ZUORDNEN | 3:ARGUMENT=POSITIONSPOSTEN	1:ORDER_CONTROL=RINGFOLGE FORTSETZEN | 2:ACTION_HEAD=WERT ZUORDNEN | 3:ARGUMENT=POSITIONSEINHEIT	1	Weiter: Ordne den Positionsposten zu.	Weiter: Ordne die Positionseinheit zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR091	OL+K+OR	OL+K+Y	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	Y	DROGENPOSTEN	OR	ANSATZEINHEIT	1:ORDER_CONTROL=ANSATZ FORTSETZEN | 2:ACTION_HEAD=ZUTAT ZUGEBEN | 3:ARGUMENT=DROGENPOSTEN	1:ORDER_CONTROL=ANSATZ FORTSETZEN | 2:ACTION_HEAD=ZUTAT ZUGEBEN | 3:ARGUMENT=ANSATZEINHEIT	1	Weiter: Gib den Drogenposten zu.	Weiter: Gib die Ansatzeinheit zu.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR092	OT+E+AIN	OT+E+AIIN	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AIIN	KENNWERT	AIN	TEILWERT	1:ORDER_CONTROL=NÄCHSTER EINTRAG | 2:GRADE=GRAD I | 3:ARGUMENT=KENNWERT	1:ORDER_CONTROL=NÄCHSTER EINTRAG | 2:GRADE=GRAD I | 3:ARGUMENT=TEILWERT	1	Danach: Kennwert auf Grad I.	Danach: Teilwert auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR092	OT+E+AIN	OT+E+AIIN	HERBAL	YES	3	AIIN	ARBEITSWERT	AIN	MATERIALANTEIL	1:ORDER_CONTROL=NÄCHSTER BEHANDLUNGSGANG | 2:GRADE=GRAD I | 3:ARGUMENT=ARBEITSWERT	1:ORDER_CONTROL=NÄCHSTER BEHANDLUNGSGANG | 2:GRADE=GRAD I | 3:ARGUMENT=MATERIALANTEIL	1	Danach: Arbeitswert auf Grad I.	Danach: Materialanteil auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR092	OT+E+AIN	OT+E+AIIN	BIOLOGICAL	YES	3	AIIN	STATIONSWERT	AIN	STATIONSANTEIL	1:ORDER_CONTROL=NÄCHSTE STATION | 2:GRADE=GRAD I | 3:ARGUMENT=STATIONSWERT	1:ORDER_CONTROL=NÄCHSTE STATION | 2:GRADE=GRAD I | 3:ARGUMENT=STATIONSANTEIL	1	Danach: Stationswert auf Grad I.	Danach: Stationsanteil auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR092	OT+E+AIN	OT+E+AIIN	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AIIN	POSITIONSWERT	AIN	SEKTORANTEIL	1:ORDER_CONTROL=NÄCHSTE POSITION | 2:GRADE=GRAD I | 3:ARGUMENT=POSITIONSWERT	1:ORDER_CONTROL=NÄCHSTE POSITION | 2:GRADE=GRAD I | 3:ARGUMENT=SEKTORANTEIL	1	Danach: Positionswert auf Grad I.	Danach: Sektoranteil auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR092	OT+E+AIN	OT+E+AIIN	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	AIIN	MENGENWERT	AIN	DROGENANTEIL	1:ORDER_CONTROL=NÄCHSTER ANSATZ | 2:GRADE=GRAD I | 3:ARGUMENT=MENGENWERT	1:ORDER_CONTROL=NÄCHSTER ANSATZ | 2:GRADE=GRAD I | 3:ARGUMENT=DROGENANTEIL	1	Danach: Mengenwert auf Grad I.	Danach: Drogenanteil auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR093	OT+E+AIN	OT+E+OR	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	OR	EINTRAGSEINHEIT	AIN	TEILWERT	1:ORDER_CONTROL=NÄCHSTER EINTRAG | 2:GRADE=GRAD I | 3:ARGUMENT=EINTRAGSEINHEIT	1:ORDER_CONTROL=NÄCHSTER EINTRAG | 2:GRADE=GRAD I | 3:ARGUMENT=TEILWERT	1	Danach: Eintragseinheit auf Grad I.	Danach: Teilwert auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR093	OT+E+AIN	OT+E+OR	HERBAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	OR	ARBEITSEINHEIT	AIN	MATERIALANTEIL	1:ORDER_CONTROL=NÄCHSTER BEHANDLUNGSGANG | 2:GRADE=GRAD I | 3:ARGUMENT=ARBEITSEINHEIT	1:ORDER_CONTROL=NÄCHSTER BEHANDLUNGSGANG | 2:GRADE=GRAD I | 3:ARGUMENT=MATERIALANTEIL	1	Danach: Arbeitseinheit auf Grad I.	Danach: Materialanteil auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR093	OT+E+AIN	OT+E+OR	BIOLOGICAL	YES	3	OR	STATIONSEINHEIT	AIN	STATIONSANTEIL	1:ORDER_CONTROL=NÄCHSTE STATION | 2:GRADE=GRAD I | 3:ARGUMENT=STATIONSEINHEIT	1:ORDER_CONTROL=NÄCHSTE STATION | 2:GRADE=GRAD I | 3:ARGUMENT=STATIONSANTEIL	1	Danach: Stationseinheit auf Grad I.	Danach: Stationsanteil auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR093	OT+E+AIN	OT+E+OR	CELESTIAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	OR	POSITIONSEINHEIT	AIN	SEKTORANTEIL	1:ORDER_CONTROL=NÄCHSTE POSITION | 2:GRADE=GRAD I | 3:ARGUMENT=POSITIONSEINHEIT	1:ORDER_CONTROL=NÄCHSTE POSITION | 2:GRADE=GRAD I | 3:ARGUMENT=SEKTORANTEIL	1	Danach: Positionseinheit auf Grad I.	Danach: Sektoranteil auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR093	OT+E+AIN	OT+E+OR	PHARMA	YES	3	OR	ANSATZEINHEIT	AIN	DROGENANTEIL	1:ORDER_CONTROL=NÄCHSTER ANSATZ | 2:GRADE=GRAD I | 3:ARGUMENT=ANSATZEINHEIT	1:ORDER_CONTROL=NÄCHSTER ANSATZ | 2:GRADE=GRAD I | 3:ARGUMENT=DROGENANTEIL	1	Danach: Ansatzeinheit auf Grad I.	Danach: Drogenanteil auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR094	OT+E+AIN	OT+E+Y	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	Y	LAUFENDER EINTRAG	AIN	TEILWERT	1:ORDER_CONTROL=NÄCHSTER EINTRAG | 2:GRADE=GRAD I | 3:ARGUMENT=LAUFENDER EINTRAG	1:ORDER_CONTROL=NÄCHSTER EINTRAG | 2:GRADE=GRAD I | 3:ARGUMENT=TEILWERT	1	Danach: laufenden Eintrag auf Grad I.	Danach: Teilwert auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR094	OT+E+AIN	OT+E+Y	HERBAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	3	Y	PFLANZENPOSTEN	AIN	MATERIALANTEIL	1:ORDER_CONTROL=NÄCHSTER BEHANDLUNGSGANG | 2:GRADE=GRAD I | 3:ARGUMENT=PFLANZENPOSTEN	1:ORDER_CONTROL=NÄCHSTER BEHANDLUNGSGANG | 2:GRADE=GRAD I | 3:ARGUMENT=MATERIALANTEIL	1	Danach: Pflanzenposten auf Grad I.	Danach: Materialanteil auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR094	OT+E+AIN	OT+E+Y	BIOLOGICAL	YES	3	Y	STATIONSPOSTEN	AIN	STATIONSANTEIL	1:ORDER_CONTROL=NÄCHSTE STATION | 2:GRADE=GRAD I | 3:ARGUMENT=STATIONSPOSTEN	1:ORDER_CONTROL=NÄCHSTE STATION | 2:GRADE=GRAD I | 3:ARGUMENT=STATIONSANTEIL	1	Danach: Stationsposten auf Grad I.	Danach: Stationsanteil auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR094	OT+E+AIN	OT+E+Y	CELESTIAL	YES	3	Y	POSITIONSPOSTEN	AIN	SEKTORANTEIL	1:ORDER_CONTROL=NÄCHSTE POSITION | 2:GRADE=GRAD I | 3:ARGUMENT=POSITIONSPOSTEN	1:ORDER_CONTROL=NÄCHSTE POSITION | 2:GRADE=GRAD I | 3:ARGUMENT=SEKTORANTEIL	1	Danach: Positionsposten auf Grad I.	Danach: Sektoranteil auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR094	OT+E+AIN	OT+E+Y	PHARMA	YES	3	Y	DROGENPOSTEN	AIN	DROGENANTEIL	1:ORDER_CONTROL=NÄCHSTER ANSATZ | 2:GRADE=GRAD I | 3:ARGUMENT=DROGENPOSTEN	1:ORDER_CONTROL=NÄCHSTER ANSATZ | 2:GRADE=GRAD I | 3:ARGUMENT=DROGENANTEIL	1	Danach: Drogenposten auf Grad I.	Danach: Drogenanteil auf Grad I.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR095	P+AIIN	K+AIIN	SOURCE_SECTION_T	YES	1	K	ZUORDNEN	P	IN EINTRAG EINSETZEN	1:ACTION_HEAD=ZUORDNEN | 2:ARGUMENT=KENNWERT	1:ACTION_HEAD=IN EINTRAG EINSETZEN | 2:ARGUMENT=KENNWERT	1	Ordne den Kennwert zu.	Setze den Kennwert in den Eintrag ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR095	P+AIIN	K+AIIN	HERBAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	K	MATERIAL ZUGEBEN	P	MATERIAL EINSETZEN	1:ACTION_HEAD=MATERIAL ZUGEBEN | 2:ARGUMENT=ARBEITSWERT	1:ACTION_HEAD=MATERIAL EINSETZEN | 2:ARGUMENT=ARBEITSWERT	1	Gib den Arbeitswert zu.	Setze den Arbeitswert ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR095	P+AIIN	K+AIIN	BIOLOGICAL	YES	1	K	POSTEN ZUFÜHREN	P	POSTEN EINSETZEN	1:ACTION_HEAD=POSTEN ZUFÜHREN | 2:ARGUMENT=STATIONSWERT	1:ACTION_HEAD=POSTEN EINSETZEN | 2:ARGUMENT=STATIONSWERT	1	Führe den Stationswert zu.	Setze den Stationswert ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR095	P+AIIN	K+AIIN	CELESTIAL	YES	1	K	WERT ZUORDNEN	P	EINTRAG EINSETZEN	1:ACTION_HEAD=WERT ZUORDNEN | 2:ARGUMENT=POSITIONSWERT	1:ACTION_HEAD=EINTRAG EINSETZEN | 2:ARGUMENT=POSITIONSWERT	1	Ordne den Positionswert zu.	Setze den Positionswert ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR095	P+AIIN	K+AIIN	PHARMA	NO__COUNTERFACTUAL_REGISTER_EXPANSION	1	K	ZUTAT ZUGEBEN	P	ZUTAT EINSETZEN	1:ACTION_HEAD=ZUTAT ZUGEBEN | 2:ARGUMENT=MENGENWERT	1:ACTION_HEAD=ZUTAT EINSETZEN | 2:ARGUMENT=MENGENWERT	1	Gib den Mengenwert zu.	Setze den Mengenwert ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR096	P+AIIN	OK+AIIN	SOURCE_SECTION_T	YES	1	OK	EINTRAGEN	P	IN EINTRAG EINSETZEN	1:ACTION_HEAD=EINTRAGEN | 2:ARGUMENT=KENNWERT	1:ACTION_HEAD=IN EINTRAG EINSETZEN | 2:ARGUMENT=KENNWERT	1	Trage den Kennwert ein.	Setze den Kennwert in den Eintrag ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR096	P+AIIN	OK+AIIN	HERBAL	YES	1	OK	ARBEITSGANG ANSETZEN	P	MATERIAL EINSETZEN	1:ACTION_HEAD=ARBEITSGANG ANSETZEN | 2:ARGUMENT=ARBEITSWERT	1:ACTION_HEAD=MATERIAL EINSETZEN | 2:ARGUMENT=ARBEITSWERT	1	Setze den Arbeitswert im Arbeitsgang an.	Setze den Arbeitswert ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR096	P+AIIN	OK+AIIN	BIOLOGICAL	YES	1	OK	STATIONSGANG ANSETZEN	P	POSTEN EINSETZEN	1:ACTION_HEAD=STATIONSGANG ANSETZEN | 2:ARGUMENT=STATIONSWERT	1:ACTION_HEAD=POSTEN EINSETZEN | 2:ARGUMENT=STATIONSWERT	1	Setze den Stationswert im Stationsgang an.	Setze den Stationswert ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR096	P+AIIN	OK+AIIN	CELESTIAL	YES	1	OK	POSITION SETZEN	P	EINTRAG EINSETZEN	1:ACTION_HEAD=POSITION SETZEN | 2:ARGUMENT=POSITIONSWERT	1:ACTION_HEAD=EINTRAG EINSETZEN | 2:ARGUMENT=POSITIONSWERT	1	Setze den Positionswert.	Setze den Positionswert ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR096	P+AIIN	OK+AIIN	PHARMA	YES	1	OK	ANSATZ ANSETZEN	P	ZUTAT EINSETZEN	1:ACTION_HEAD=ANSATZ ANSETZEN | 2:ARGUMENT=MENGENWERT	1:ACTION_HEAD=ZUTAT EINSETZEN | 2:ARGUMENT=MENGENWERT	1	Setze den Mengenwert als Ansatz an.	Setze den Mengenwert ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR097	P+AIIN	P+Y	SOURCE_SECTION_T	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	Y	LAUFENDER EINTRAG	AIIN	KENNWERT	1:ACTION_HEAD=IN EINTRAG EINSETZEN | 2:ARGUMENT=LAUFENDER EINTRAG	1:ACTION_HEAD=IN EINTRAG EINSETZEN | 2:ARGUMENT=KENNWERT	1	Setze den laufenden Eintrag in den Eintrag ein.	Setze den Kennwert in den Eintrag ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR097	P+AIIN	P+Y	HERBAL	NO__COUNTERFACTUAL_REGISTER_EXPANSION	2	Y	PFLANZENPOSTEN	AIIN	ARBEITSWERT	1:ACTION_HEAD=MATERIAL EINSETZEN | 2:ARGUMENT=PFLANZENPOSTEN	1:ACTION_HEAD=MATERIAL EINSETZEN | 2:ARGUMENT=ARBEITSWERT	1	Setze den Pflanzenposten ein.	Setze den Arbeitswert ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
NR097	P+AIIN	P+Y	BIOLOGICAL	YES	2	Y	STATIONSPOSTEN	AIIN	STATIONSWERT	1:ACTION_HEAD=POSTEN EINSETZEN | 2:ARGUMENT=STATIONSPOSTEN	1:ACTION_HEAD=POSTEN EINSETZEN | 2:ARGUMENT=STATIONSWERT	1	Setze den Stationsposten ein.	Setze den Stationswert ein.	YES	YES	LOCAL_CONTRAST_VISIBLE
