page	locus	token_ordinal	surface	v63_token_gloss_de	v64_token_gloss_de	v64_changed	v64_rule_id	decision_class	practical_head_de	live_rivals_de	preparation_span_count	preparation_roles	formal_routes	basis	v65_token_gloss_de	v65_changed	v65_rule_id	v65_composition	v65_family	v65_product_rival_de	v65_visible_tail	v65_whole_extension	v65_basis	v66_tournament_role	v66_rule_id	v66_fraction_de	v66_fraction_changed	v66_share_de	v66_share_changed	v66_stage_de	v66_stage_changed	v66_class_de	v66_class_changed	v66_selected_candidate	v66_selected_gloss_de	v66_selected_changed	v66_selected_semantic_role	v66_selected_override_id
f77r	f77r.38	7	ltaiin	Holz, kalt auf Stufe III	Holz, kalt auf Stufe III	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	Holz, kalt auf Stufe III	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	Holz, kalt auf Stufe III	0	Holz, kalt auf Stufe III	0	Holz, kalt auf Stufe III	0	Holz, kalt auf Stufe III	0	share	Holz, kalt auf Stufe III	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f77r	f77r.38	8	shedy	mittlere Feuchtstufe erreicht	mittlere Feuchtstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	mittlere Feuchtstufe erreicht	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	mittlere Feuchtstufe erreicht	0	mittlere Feuchtstufe erreicht	0	mittlere Feuchtstufe erreicht	0	mittlere Feuchtstufe erreicht	0	share	mittlere Feuchtstufe erreicht	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f77r	f77r.38	9	qol	Drogenstoff zugeben	Drogenstoff zugeben	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	Drogenstoff zugeben	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	Drogenstoff zugeben	0	Drogenstoff zugeben	0	Drogenstoff zugeben	0	Drogenstoff zugeben	0	share	Drogenstoff zugeben	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f77v	f77v.7	1	olshedy	bis zur Mittelstufe eingeweichte Drogenbasis, abgeschlossen	bis zur Mittelstufe eingeweichte Drogenbasis, abgeschlossen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	bis zur Mittelstufe eingeweichte Drogenbasis, abgeschlossen	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	bis zur Mittelstufe eingeweichte Drogenbasis, abgeschlossen	0	bis zur Mittelstufe eingeweichte Drogenbasis, abgeschlossen	0	bis zur Mittelstufe eingeweichte Drogenbasis, abgeschlossen	0	bis zur Mittelstufe eingeweichte Drogenbasis, abgeschlossen	0	share	bis zur Mittelstufe eingeweichte Drogenbasis, abgeschlossen	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f77v	f77v.7	2	qolsheedy	vollständig eingeweichten Drogenstoff zugeben und abschließen	vollständig eingeweichten Drogenstoff zugeben und abschließen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	vollständig eingeweichten Drogenstoff zugeben und abschließen	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	vollständig eingeweichten Drogenstoff zugeben und abschließen	0	vollständig eingeweichten Drogenstoff zugeben und abschließen	0	vollständig eingeweichten Drogenstoff zugeben und abschließen	0	vollständig eingeweichten Drogenstoff zugeben und abschließen	0	share	vollständig eingeweichten Drogenstoff zugeben und abschließen	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f77v	f77v.7	3	qy	hiervon nehmen	hiervon nehmen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	hiervon nehmen	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	hiervon nehmen	0	hiervon nehmen	0	hiervon nehmen	0	hiervon nehmen	0	share	hiervon nehmen	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f77v	f77v.7	4	rr	getrocknete Wurzel	getrocknete Wurzel	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	getrocknete Wurzel	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	getrocknete Wurzel	0	getrocknete Wurzel	0	getrocknete Wurzel	0	getrocknete Wurzel	0	share	getrocknete Wurzel	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f77v	f77v.7	5	ycheedy	hiervon bis zur Endstufe trocknen	hiervon bis zur Endstufe trocknen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	hiervon bis zur Endstufe trocknen	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	hiervon bis zur Endstufe trocknen	0	hiervon bis zur Endstufe trocknen	0	hiervon bis zur Endstufe trocknen	0	hiervon bis zur Endstufe trocknen	0	share	hiervon bis zur Endstufe trocknen	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f77v	f77v.7	6	okedy	heißer Ansatz, Mittelstufe erreicht	heißer Ansatz, Mittelstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	GDT652_EXACT_O_PREP_SURFACE	NONE	heißer Ansatz, Mittelstufe erreicht	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	heißer Ansatz, Mittelstufe erreicht	0	heißer Ansatz, Mittelstufe erreicht	0	heißer Ansatz, Mittelstufe erreicht	0	heißer Ansatz, Mittelstufe erreicht	0	share	heißer Ansatz, Mittelstufe erreicht	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f77v	f77v.7	7	lshedy	vollständig eingeweichtes Holz, Form I	vollständig eingeweichtes Holz, Form I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	vollständig eingeweichtes Holz, Form I	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	vollständig eingeweichtes Holz, Form I	0	vollständig eingeweichtes Holz, Form I	0	vollständig eingeweichtes Holz, Form I	0	vollständig eingeweichtes Holz, Form I	0	share	vollständig eingeweichtes Holz, Form I	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f77v	f77v.7	8	chs	Trockengut, Grundform	Trockengut, Grundform	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	Trockengut, Grundform	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	Trockengut, Grundform	0	Trockengut, Grundform	0	Trockengut, Grundform	0	Trockengut, Grundform	0	share	Trockengut, Grundform	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f77v	f77v.7	9	shdal	feuchte abgemessene Rohstoffmenge I am Gradanfang	feuchte abgemessene Rohstoffmenge I am Gradanfang	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	feuchte abgemessene Rohstoffmenge I am Gradanfang	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	feuchte abgemessene Rohstoffmenge I am Gradanfang	0	feuchte abgemessene Rohstoffmenge I am Gradanfang	0	feuchte abgemessene Rohstoffmenge I am Gradanfang	0	feuchte abgemessene Rohstoffmenge I am Gradanfang	0	share	feuchte abgemessene Rohstoffmenge I am Gradanfang	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f77v	f77v.7	10	chedy	mittlere Trockenstufe erreicht	mittlere Trockenstufe erreicht	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	mittlere Trockenstufe erreicht	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	mittlere Trockenstufe erreicht	0	mittlere Trockenstufe erreicht	0	mittlere Trockenstufe erreicht	0	mittlere Trockenstufe erreicht	0	share	mittlere Trockenstufe erreicht	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f77v	f77v.7	11	qolky	leicht erhitzten Drogenstoff hinzugeben	leicht erhitzten Drogenstoff hinzugeben	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	leicht erhitzten Drogenstoff hinzugeben	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	leicht erhitzten Drogenstoff hinzugeben	0	leicht erhitzten Drogenstoff hinzugeben	0	leicht erhitzten Drogenstoff hinzugeben	0	leicht erhitzten Drogenstoff hinzugeben	0	share	leicht erhitzten Drogenstoff hinzugeben	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f7r	f7r.2	1	dcheey	eine Dosis vollständig trocknen und abschließen	eine Dosis vollständig trocknen und abschließen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	eine Dosis vollständig trocknen und abschließen	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	eine Dosis vollständig trocknen und abschließen	0	eine Dosis vollständig trocknen und abschließen	0	eine Dosis vollständig trocknen und abschließen	0	eine Dosis vollständig trocknen und abschließen	0	share	eine Dosis vollständig trocknen und abschließen	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f7r	f7r.2	2	keo	Ansatz auf mittlerer Heizstufe	Ansatz auf mittlerer Heizstufe	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE	Ansatz auf mittlerer Heizstufe	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	Ansatz auf mittlerer Heizstufe	0	Ansatz auf mittlerer Heizstufe	0	Ansatz auf mittlerer Heizstufe	0	Ansatz auf mittlerer Heizstufe	0	share	Ansatz auf mittlerer Heizstufe	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f7r	f7r.2	3	r	Wurzel	Wurzel	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	Wurzel	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	Wurzel	0	Wurzel	0	Wurzel	0	Wurzel	0	share	Wurzel	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f7r	f7r.2	4	shor	Blüte	Blüte	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	Blüte	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	Blüte	0	Blüte	0	Blüte	0	Blüte	0	share	Blüte	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f7r	f7r.2	5	dold	Drogenstoff abmessen und abschließen	Drogenstoff abmessen und abschließen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	Drogenstoff abmessen und abschließen	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	Drogenstoff abmessen und abschließen	0	Drogenstoff abmessen und abschließen	0	Drogenstoff abmessen und abschließen	0	Drogenstoff abmessen und abschließen	0	share	Drogenstoff abmessen und abschließen	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f7r	f7r.2	6	dchey	fertige abgemessene Mittelstufen-Trockenportion	fertige abgemessene Mittelstufen-Trockenportion	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	fertige abgemessene Mittelstufen-Trockenportion	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	fertige abgemessene Mittelstufen-Trockenportion	0	fertige abgemessene Mittelstufen-Trockenportion	0	fertige abgemessene Mittelstufen-Trockenportion	0	fertige abgemessene Mittelstufen-Trockenportion	0	share	fertige abgemessene Mittelstufen-Trockenportion	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f7r	f7r.2	7	kchey	heiß und trocken in der Mitte des Grades	heiß und trocken in der Mitte des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	heiß und trocken in der Mitte des Grades	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	heiß und trocken in der Mitte des Grades	0	heiß und trocken in der Mitte des Grades	0	heiß und trocken in der Mitte des Grades	0	heiß und trocken in der Mitte des Grades	0	share	heiß und trocken in der Mitte des Grades	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f7r	f7r.2	8	otchy	kalt-trockener Ansatz am Anfang des Grades	kalt-trockene Zubereitung am Anfang des Grades	1	P018	INTERMEDIATE_DRY_PREPARATION	Trockenzubereitung	Kaltansatz|Trockenrückstand	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Gradanfang bleibt laufende Zubereitung.	kalt-trockene Zubereitung am Anfang des Grades	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	kalt-trockene Zubereitung am Anfang des Grades	0	kalt-trockene Zubereitung am Anfang des Grades	0	kalt-trockene Zubereitung am Anfang des Grades	0	kalt-trockene Zubereitung am Anfang des Grades	0	share	kalt-trockene Zubereitung am Anfang des Grades	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f7r	f7r.2	9	cheody	getrockneter Ansatz	getrocknete Masse	1	P011	TERMINAL_DRY_RESULT	Masse	getrocknete Zubereitung|Trockenextrakt|Rückstand	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	Ohne sichtbares Abziehen ist getrocknete Masse praktisch sicherer als Rückstand oder Extrakt.	getrocknete Masse	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	getrocknete Masse	0	getrocknete Masse	0	getrocknete Masse	0	getrocknete Masse	0	share	getrocknete Masse	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f80r	f80r.17	1	solky	Samenansatz, leicht erhitzt	Samenansatz, leicht erhitzt	0	NONE	KEEP_V63	INHERITED	NONE	1	COMPOUND_HEAD	PRODUCTIVE_HEAD	NONE	Samenansatz, leicht erhitzt	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	Samenansatz, leicht erhitzt	0	Samenansatz, leicht erhitzt	0	Samenansatz, leicht erhitzt	0	Samenansatz, leicht erhitzt	0	share	Samenansatz, leicht erhitzt	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f80r	f80r.17	2	sheckhy	feuchtes Arzneikompositum am Gradanfang	feuchtes Arzneikompositum am Gradanfang	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	feuchtes Arzneikompositum am Gradanfang	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	feuchtes Arzneikompositum am Gradanfang	0	feuchtes Arzneikompositum am Gradanfang	0	feuchtes Arzneikompositum am Gradanfang	0	feuchtes Arzneikompositum am Gradanfang	0	share	feuchtes Arzneikompositum am Gradanfang	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f80r	f80r.17	3	sheky	bis zur Mittelstufe einweichen, erhitzen und abschließen	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	share	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f80r	f80r.17	4	shkeol	eingeweichter Drogenstoff, bis Mittelstufe erhitzt	eingeweichter Drogenstoff, bis Mittelstufe erhitzt	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	eingeweichter Drogenstoff, bis Mittelstufe erhitzt	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	eingeweichter Drogenstoff, bis Mittelstufe erhitzt	0	eingeweichter Drogenstoff, bis Mittelstufe erhitzt	0	eingeweichter Drogenstoff, bis Mittelstufe erhitzt	0	eingeweichter Drogenstoff, bis Mittelstufe erhitzt	0	share	eingeweichter Drogenstoff, bis Mittelstufe erhitzt	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f80r	f80r.17	5	qokar	heiße Drogenfraktion I	heiße Drogenfraktion I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	heiße Drogenfraktion I	0	F013	QO_FRAME+K_HOT+AR_FRACTION_I	QO_TEMPERATURE_R_LADDER	heißer Drogenauszug I		NONE	Nominale QO-Schwester; kein zusätzliches Verb und kein Ansatzimport.	TARGET_41	H013	heiße Drogenfraktion I	0	heißer Drogenanteil I	1	heiße Drogenzubereitung auf Stufe I	1	Drogenstoff, Klasse I, heiß	1	share	heißer Drogenanteil I	1	R_INDEXED_MATERIAL_SHARE_SELECTOR	NONE
f80r	f80r.17	6	sheky	bis zur Mittelstufe einweichen, erhitzen und abschließen	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	share	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f80r	f80r.17	7	chetain	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	0	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	0	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	0	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	0	share	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f80r	f80r.17	8	ol	Grundansatz	Grundansatz	0	NONE	KEEP_V63	INHERITED	NONE	1	COMPOUND_HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE	Grundansatz	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	Grundansatz	0	Grundansatz	0	Grundansatz	0	Grundansatz	0	share	Grundansatz	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f80r	f80r.17	9	olkar	erste erhitzte Holzfraktion im Ansatz	erster heißer Holzauszug	1	P041	LOCAL_CONTEXT_WHOLE	Holzauszug	erste erhitzte Fraktion des Holzansatzes	1	LOCATIVE_CONTEXT	PROVISIONAL_LOCAL_SCOPE	Konkrete lokale Working Main; erst die nächste vollständige O/Q-Fraktionsrunde darf daraus eine Stammprognose machen.	Fraktion I des heißen Holzansatzes	1	F011	O_PREP+L_WOOD+K_HOT+AR_FRACTION_I	O_PREP_MATERIAL_R_LADDER	heißer Holzauszug I		NONE	Materialkopf Holz plus Hitze plus Fraktion I; Genitiv erhält die Klammerung.	TARGET_41	H011	Fraktion I des heißen Holzansatzes	0	Anteil I des heißen Holzansatzes	1	heißer Holzansatz auf Zubereitungsstufe I	1	heißer Holzansatz, Stoffklasse I	1	share	Anteil I des heißen Holzansatzes	1	R_INDEXED_MATERIAL_SHARE_SELECTOR	NONE
f80r	f80r.17	10	okain	heißer Ansatz, Grad II	heißer Ansatz, Grad II	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE	heißer Ansatz, Grad II	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	heißer Ansatz, Grad II	0	heißer Ansatz, Grad II	0	heißer Ansatz, Grad II	0	heißer Ansatz, Grad II	0	share	heißer Ansatz, Grad II	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f80r	f80r.17	11	sheky	bis zur Mittelstufe einweichen, erhitzen und abschließen	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	share	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f80r	f80r.17	12	qokal	Rohstoffklasse I, heiß am Gradanfang	Rohstoffklasse I, heiß am Gradanfang	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	Rohstoffklasse I, heiß am Gradanfang	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	Rohstoffklasse I, heiß am Gradanfang	0	Rohstoffklasse I, heiß am Gradanfang	0	Rohstoffklasse I, heiß am Gradanfang	0	Rohstoffklasse I, heiß am Gradanfang	0	share	Rohstoffklasse I, heiß am Gradanfang	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f80r	f80r.17	13	da	eine Teilmenge abmessen	eine Teilmenge abmessen	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	eine Teilmenge abmessen	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	eine Teilmenge abmessen	0	eine Teilmenge abmessen	0	eine Teilmenge abmessen	0	eine Teilmenge abmessen	0	share	eine Teilmenge abmessen	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f80v	f80v.27	1	pshol	eingeweichtes Pulver	eingeweichtes Pulver	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	eingeweichtes Pulver	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	eingeweichtes Pulver	0	eingeweichtes Pulver	0	eingeweichtes Pulver	0	eingeweichtes Pulver	0	share	eingeweichtes Pulver	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f80v	f80v.27	2	kain	heiß, Grad II	heiß, Grad II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	heiß, Grad II	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	heiß, Grad II	0	heiß, Grad II	0	heiß, Grad II	0	heiß, Grad II	0	share	heiß, Grad II	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f80v	f80v.27	3	olkar	erste erhitzte Holzfraktion im Ansatz	erster heißer Holzauszug	1	P041	LOCAL_CONTEXT_WHOLE	Holzauszug	erste erhitzte Fraktion des Holzansatzes	1	LOCATIVE_CONTEXT	PROVISIONAL_LOCAL_SCOPE	Konkrete lokale Working Main; erst die nächste vollständige O/Q-Fraktionsrunde darf daraus eine Stammprognose machen.	Fraktion I des heißen Holzansatzes	1	F011	O_PREP+L_WOOD+K_HOT+AR_FRACTION_I	O_PREP_MATERIAL_R_LADDER	heißer Holzauszug I		NONE	Materialkopf Holz plus Hitze plus Fraktion I; Genitiv erhält die Klammerung.	TARGET_41	H011	Fraktion I des heißen Holzansatzes	0	Anteil I des heißen Holzansatzes	1	heißer Holzansatz auf Zubereitungsstufe I	1	heißer Holzansatz, Stoffklasse I	1	share	Anteil I des heißen Holzansatzes	1	R_INDEXED_MATERIAL_SHARE_SELECTOR	NONE
f80v	f80v.27	4	shey	feucht in der Mitte des Grades	feucht in der Mitte des Grades	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	feucht in der Mitte des Grades	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	feucht in der Mitte des Grades	0	feucht in der Mitte des Grades	0	feucht in der Mitte des Grades	0	feucht in der Mitte des Grades	0	share	feucht in der Mitte des Grades	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f80v	f80v.27	5	qokain	heiß, Grad II	heiß, Grad II	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	heiß, Grad II	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	heiß, Grad II	0	heiß, Grad II	0	heiß, Grad II	0	heiß, Grad II	0	share	heiß, Grad II	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f80v	f80v.27	6	dal	abgemessene Rohstoffmenge I	abgemessene Rohstoffmenge I	0	NONE	KEEP_V63	INHERITED	NONE	0	NONE	NONE	NONE	abgemessene Rohstoffmenge I	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	abgemessene Rohstoffmenge I	0	abgemessene Rohstoffmenge I	0	abgemessene Rohstoffmenge I	0	abgemessene Rohstoffmenge I	0	share	abgemessene Rohstoffmenge I	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f80v	f80v.27	7	oltaiin	Holzansatz, kalt auf Stufe III	Holzansatz, kalt auf Stufe III	0	NONE	KEEP_V63	INHERITED	NONE	1	COMPOUND_HEAD	PROVISIONAL_LOCAL_SCOPE	NONE	Holzansatz, kalt auf Stufe III	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	Holzansatz, kalt auf Stufe III	0	Holzansatz, kalt auf Stufe III	0	Holzansatz, kalt auf Stufe III	0	Holzansatz, kalt auf Stufe III	0	share	Holzansatz, kalt auf Stufe III	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
f80v	f80v.27	8	okain	heißer Ansatz, Grad II	heißer Ansatz, Grad II	0	NONE	KEEP_V63	INHERITED	NONE	1	HEAD	LEARNED_WHOLE_OR_UNEXPORTED	NONE	heißer Ansatz, Grad II	0	NONE	INHERITED	INHERITED	NONE		NONE	UNCHANGED_V64	INHERITED	NONE	heißer Ansatz, Grad II	0	heißer Ansatz, Grad II	0	heißer Ansatz, Grad II	0	heißer Ansatz, Grad II	0	share	heißer Ansatz, Grad II	0	INHERITED_OUTSIDE_GDT693_HEAD_SCOPE	NONE
