joint_tuple_id	surface_family	common_visible_core	occurrences	records	pages	semantic_segmentation	stable_concrete_nucleus_de	concrete_word_reading_de	reading_type	local_expansion_examples_de	variation_note	previous_semantic_segmentation	previous_stable_concrete_nucleus_de	previous_concrete_word_reading_de	paradigm_revision	revision_strength	revision_note	component_completion_previous_segmentation	component_completion_previous_nucleus_de	component_completion_previous_gloss_de	component_completion_source	component_completion_strength	component_completion_note	direction_previous_segmentation	direction_previous_nucleus_de	direction_previous_gloss_de	direction_revision_source	direction_revision_strength	direction_revision_note	quantity_previous_segmentation	quantity_previous_nucleus_de	quantity_previous_gloss_de	quantity_revision_source	quantity_revision_strength	quantity_revision_note	state_endpoint_previous_segmentation	state_endpoint_previous_nucleus_de	state_endpoint_previous_gloss_de	state_endpoint_revision_family	state_endpoint_revision_strength	state_endpoint_revision_note	filtration_previous_segmentation	filtration_previous_nucleus_de	filtration_previous_gloss_de	filtration_revision_family	filtration_revision_strength	filtration_revision_note	application_previous_segmentation	application_previous_nucleus_de	application_previous_gloss_de	application_revision_family	application_revision_strength	application_revision_note	r3_previous_segmentation	r3_previous_nucleus_de	r3_previous_gloss_de	r3_revision_family	r3_revision_strength	r3_revision_note
d72f71baff01cd0a0406	chldaiin	chldaiin	1	B3	f83r	CHLD_LEARNED+AIIN_MEASURE	CHLD=absetzen lassen; AIIN=vorgeschriebener Stand	bis zum vorgeschriebenen Stand absetzen lassen	SELECTED_QUANTITY_PREPARATION__MEASURE_EXTENSION	Mengen-/Zubereitungsfassung: bis zum vorgeschriebenen Stand absetzen lassen	NONE; quantity/preparation: The measure axis specifies the endpoint of the learned settling operation.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	chldaiin=absetzen lassen	absetzen lassen	absetzen lassen	MEASURE_EXTENSION	SELECTED_CONTEXTUAL_COMPOSITION	The measure axis specifies the endpoint of the learned settling operation.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHLD_LEARNED+AIIN_MEASURE	CHLD=absetzen lassen; AIIN=vorgeschriebener Stand	bis zum vorgeschriebenen Stand absetzen lassen	UNCHANGED	UNCHANGED	NOT_APPLICABLE
d784b2abcaf1a3703de2	chedain	chedain	1	B3	f83r	CHED+AIN_PORTION	CHED=umsetzen; AIN=Portion	eine Portion umsetzen	SELECTED_QUANTITY_PREPARATION__QUANTITY_COMPOSITION	Mengen-/Zubereitungsfassung: eine Portion umsetzen	NONE; Revision: Einzelbeleg; Spülung beginnen ist eine zu spezielle alte Ganzwortglosse.; quantity/preparation: A single card, but both components retain their selected values.	chedain=Spülung beginnen	Spülung beginnen	Spülung beginnen	CHED_PARADIGM	MEDIUM_STRUCTURE__LOW_MEANING	Einzelbeleg; Spülung beginnen ist eine zu spezielle alte Ganzwortglosse.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHED+AIN	CHD~CHED=umsetzen/in einen Arbeitsgang führen; NONE; AIN=Portion	eine Portion in Arbeit nehmen	QUANTITY_COMPOSITION	SELECTED_SINGLETON_PREDICTION	A single card, but both components retain their selected values.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHED+AIN_PORTION	CHED=umsetzen; AIN=Portion	eine Portion umsetzen	UNCHANGED	UNCHANGED	NOT_APPLICABLE
d788d8d72d41b25a3c71	chealror	chealror	1	B3	f83r	chealror=bis klar	bis klar	bis klar	CONCRETE_MEMORIZED_WHOLE_WORD	Bis der Strom klar wird	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	chealror=bis klar	bis klar	bis klar	UNCHANGED	UNCHANGED	NOT_APPLICABLE
d904bf7b044dd3922781	cheky	cheky	3	B1|B4	f81v|f83r	CHK_WARM+GRADE_1+Y_CONTINUE	CHK=wärmen; E=kurz/mild; Weiterführung	kurz oder mild erwärmen	SELECTED_STATE_ENDPOINT__CHK_STATE_GRID	Zustandsfassung: kurz oder mild erwärmen	NONE; Revision: kontrastiert auf f83r direkt mit cheeky; completion: Only cheky/cheeky license this warmth pair; KY is not split as Y.; state/endpoint: Three open/internal occurrences support the mild grade.	cheky=sanfte Wärme	sanfte Wärme	sanfte Wärme	E_GRADE_PARADIGM	TRANSFER_PROVISIONAL	kontrastiert auf f83r direkt mit cheeky	CH+E+KY	E-Grad=BRIEF_MILD_HOLD; Zustand=OPEN_STATE	kurze oder milde Zustands- beziehungsweise Haltestufe	HOLD_CORES	SELECTED_PRODUCTIVE_PAIR	Only cheky/cheeky license this warmth pair; KY is not split as Y.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHK_WARMTH_PAIR+E_GRADE_1	gelernte Wärmefamilie; kurzer oder milder Grad	kurz oder mild erwärmen	CHK_STATE_GRID	SELECTED_RECURRENT	Three open/internal occurrences support the mild grade.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHK_WARM+GRADE_1+Y_CONTINUE	CHK=wärmen; E=kurz/mild; Weiterführung	kurz oder mild erwärmen	UNCHANGED	UNCHANGED	NOT_APPLICABLE
d929a14ec45749b2e805	ykan	ykan	1	H4	f55v	Y_REFERENT+K_HULL+AIN_PORTION	Y=dies; AIN=Portion	diese Portion	SELECTED_QUANTITY_PREPARATION__QUANTITY_EXTENSION	Mengen-/Zubereitungsfassung: diese Portion	NONE; quantity/preparation: This replaces the unsupported white-wine noun with the already licensed Y and AIN values.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ykan=Weißwein zugeben	Weißwein zugeben	Weißwein zugeben	QUANTITY_EXTENSION	SELECTED_SINGLETON_PREDICTION	This replaces the unsupported white-wine noun with the already licensed Y and AIN values.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	Y_REFERENT+K_HULL+AIN_PORTION	Y=dies; AIN=Portion	diese Portion	UNCHANGED	UNCHANGED	NOT_APPLICABLE
daa1347f456415fe8737	solshedy	solshedy	1	B2	f82r	OL_CONTINUE+SHED_REST+DY_CLOSE	OL=mit dem Vorigen; SHED=ruhen; Endkarte=Schluss	mit dem Vorigen ruhen lassen; Schluss	SELECTED_STATE_ENDPOINT__SHED_STATE_EXTENSION	Zustandsfassung: mit dem Vorigen ruhen lassen; Schluss	NONE; state/endpoint: The old warmth gloss is replaced by the already selected OL continuation plus SHED rest close.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	solshe=warm halten + dy=Ende	warm halten + Ende	warm halten; Ende	SHED_STATE_EXTENSION	SELECTED_SINGLETON_COMPOSITION	The old warmth gloss is replaced by the already selected OL continuation plus SHED rest close.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OL_CONTINUE+SHED_REST+DY_CLOSE	OL=mit dem Vorigen; SHED=ruhen; Endkarte=Schluss	mit dem Vorigen ruhen lassen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE
daf32e6db9e04413ce7f	okeeol	okeeol	1	B4	f83r	OK+GRADE_2+OL_CONTINUE	OK=einsetzen; EE=anhaltend; OL=mit dem Vorigen	länger mit dem Vorigen fortführen	SELECTED_STATE_ENDPOINT__OK_STATE_EXTENSION	Zustandsfassung: länger mit dem Vorigen fortführen	NONE; Revision: starke bekannte Komponenten aber Einzelbeleg; state/endpoint: The continuation argument substitutes for Y/DY.	okeeol=breites Gefäß	breites Gefäß	breites Gefäß	E_GRADE_PARADIGM	SELECTED_DERIVED_PREDICTION	starke bekannte Komponenten aber Einzelbeleg				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+EE+OL	E-Grad=SUSTAINED_CONTACT; Zustand=CONTINUE_OL	anhaltende Anwendung mit dem Vorigen fortführen	OK_STATE_EXTENSION	SELECTED_SINGLETON_EXTENSION	The continuation argument substitutes for Y/DY.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+GRADE_2+OL_CONTINUE	OK=einsetzen; EE=anhaltend; OL=mit dem Vorigen	länger mit dem Vorigen fortführen	UNCHANGED	UNCHANGED	NOT_APPLICABLE
db167f8e9b53eefb58f8	qokshedy	qokshedy	1	B3	f83r	OK+SHED_REST+DY_CLOSE	OK=in Arbeit setzen; SHED=ruhen oder absetzen; Endkarte=Schluss	zur Ruhe setzen; Schluss	SELECTED_STATE_ENDPOINT__SHED_STATE_EXTENSION	Zustandsfassung: zur Ruhe setzen; Schluss	NONE; Revision: Badezusatz erwärmen gestrichen; state/endpoint: The operation calls the learned rest close.	qokshe=Badezusatz erwärmen + dy=Ende	Badezusatz erwärmen + Ende	Badezusatz erwärmen; Ende	OK_PARADIGM	TRANSPARENT_OUTER_STRONG	Badezusatz erwärmen gestrichen				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+SHEDY	OK=in den laufenden Arbeitsgang setzen; Ruhe- oder Absetzgang plus Abschluss	Ansatz zur Ruhe bringen oder absetzen lassen; abschließen	SHED_STATE_EXTENSION	SELECTED_SINGLETON_EXTENSION	The operation calls the learned rest close.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+SHED_REST+DY_CLOSE	OK=in Arbeit setzen; SHED=ruhen oder absetzen; Endkarte=Schluss	zur Ruhe setzen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE
db729b598e89e11452e0	ches	ches	1	B2	f82r	ches=gleiche Anteile	gleiche Anteile	gleiche Anteile	CONCRETE_MEMORIZED_WHOLE_WORD	Zu gleichen Anteilen	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ches=gleiche Anteile	gleiche Anteile	gleiche Anteile	UNCHANGED	UNCHANGED	NOT_APPLICABLE
dcda95c81a5460feb191	cheol|chol|ol|qol|sol|tol	ol	19	B1|B3|B4|B5|B6|H1|H2	f10r|f81v|f83r	ol=weiter	weiter	mit Vorigem weiter	REUSABLE_SEMANTIC_STEM	kein eigener Inhaltswert; nur additive oder koordinierende Verknüpfung der benachbarten Quellenglieder	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ol=weiter	weiter	mit Vorigem weiter	UNCHANGED	UNCHANGED	NOT_APPLICABLE
dd0ecaf5e27d81befffc	al|chal|cheal|dal|sal|tal	al	10	B1|B2|B3|B4|B5|H5	f56r|f81v|f82r|f83r	AL_SITE	AL=Stelle	Stelle	SELECTED_APPLICATION__AL_SITE	Anwendungsfassung: Stelle	eine Bedeutung, mehrere lokale Anwendungen; direction: Ten occurrences share one exact address card despite surface wrappers.; application: Ten base events across five pages; the owner supplies the kind of site.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	al=Stelle	Stelle	an der Stelle	DIRECTION_WORKSHOP	SELECTED_RECURRENT	Ten occurrences share one exact address card despite surface wrappers.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	AL_TARGET	AL=Ziel- oder Arbeitsstelle; an/zu	Zielstelle	AL_SITE	SELECTED_RECURRENT_CORE	Ten base events across five pages; the owner supplies the kind of site.	AL_SITE	AL=Stelle	Stelle	UNCHANGED	UNCHANGED	NOT_APPLICABLE
de7321bface5628e35d6	lchedy	lchedy	8	B2|B3|B4	f82r|f83r	L+CHED+DY_TERMINAL	L=hinaus; CHED=führen; DY=Schluss	hinausführen; Schluss	SELECTED_DIRECTIONAL_COMPLETION__DIRECTION_WORKSHOP	Richtungsfassung: hinausführen; Schluss	NONE; Revision: Alle acht Belege sind terminal und liegen in drei Biological-Records; konkrete Flüssigkeit, Richtung und Gefäß bleiben bild- beziehungsweise exemplarabhängig.; direction: Eight terminal events make this the strongest direction card.	lch=ablassen + dy=Ende	ablassen + Ende	Flüssigkeit ablassen; Ende	CHED_PARADIGM	HIGH_WITHIN_WORKING_MODEL	Alle acht Belege sind terminal und liegen in drei Biological-Records; konkrete Flüssigkeit, Richtung und Gefäß bleiben bild- beziehungsweise exemplarabhängig.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	L+CHED+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; L=ab oder aus; umhüllte DY-Abschlusskonstruktion	abführen; Schluss	DIRECTION_WORKSHOP	SELECTED_STRONG	Eight terminal events make this the strongest direction card.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	L+CHED+DY_TERMINAL	L=hinaus; CHED=führen; DY=Schluss	hinausführen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE
deb377381ceaf55ea310	cphy	cphy	1	H3	f11r	CPHY_RESTRAIN_WHOLE_CARD	CPHY=nachseihen	nachseihen	SELECTED_FILTRATION__SEPARATION_NOMENCLATOR	Filtrationsfassung: nachseihen	NONE; filtration: Second fine separation after the prescribed standing time in H3.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	cphy=nochmals seihen	nochmals seihen	nochmals seihen	SEPARATION_NOMENCLATOR	SELECTED_SINGLETON_WHOLE_CARD	Second fine separation after the prescribed standing time in H3.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CPHY_RESTRAIN_WHOLE_CARD	CPHY=nachseihen	nachseihen	UNCHANGED	UNCHANGED	NOT_APPLICABLE
dec401773c1f0347793d	cholor|olor	olor	2	B1|H2	f10r|f81v	OL_CONTINUE+OR_BATCH	OL=mit dem vorigen; OR=Ansatz	mit dem vorigen Ansatz	R3_MEDIUM_SUBSTANCE__OR_BATCH	R3-Mediumfassung: mit dem vorigen Ansatz	eine Bedeutung, mehrere lokale Anwendungen; quantity/preparation: Two records preserve the preceding-preparation relation.; R3: Herbal and Biological events share the previous-batch reading.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ol=weiter + or=Zubereitung	weiter + Zubereitung	vorige Zubereitung	PREPARATION_COMPOSITION	SELECTED_RECURRENT	Two records preserve the preceding-preparation relation.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OL+OR_PREPARATION	OL=mit dem Vorigen; OR=Zubereitung	mit der vorigen Zubereitung	OR_BATCH	SELECTED_RECURRENT_COMPOSITION	Herbal and Biological events share the previous-batch reading.
dedc383b600397a301ee	cthoor	cthoor	1	H1	f10r	cthoor=säubern	säubern	säubern	CONCRETE_MEMORIZED_WHOLE_WORD	Säubere ihn	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	cthoor=säubern	säubern	säubern	UNCHANGED	UNCHANGED	NOT_APPLICABLE
df1098831679a8ad1b39	os	os	1	H1	f10r	os=Gefäß	Gefäß	Gefäß	CONCRETE_MEMORIZED_WHOLE_WORD	Gib die Stücke in ein Gefäß	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	os=Gefäß	Gefäß	Gefäß	UNCHANGED	UNCHANGED	NOT_APPLICABLE
e026af581c99322fbd46	talam	talam	1	H4	f55v	TALAM_STORE_WHOLE_CARD	TALAM=verwahren	verwahren	SELECTED_FILTRATION__COLLECT_STORE_NOMENCLATOR	Filtrationsfassung: verwahren	NONE; filtration: Clear extract is the local H4 object; the card default is the shorter operation.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	talam=klaren Auszug verwahren	klaren Auszug verwahren	klaren Auszug verwahren	COLLECT_STORE_NOMENCLATOR	SELECTED_SINGLETON_WHOLE_CARD	Clear extract is the local H4 object; the card default is the shorter operation.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	TALAM_STORE_WHOLE_CARD	TALAM=verwahren	verwahren	UNCHANGED	UNCHANGED	NOT_APPLICABLE
e0b630cb1b5df5e7105b	checthy|cthy|shcthy	cthy	7	B3|H1|H2|H3	f10r|f11r|f83r	CTHY_READY_CARD	CTHY=gebrauchsfertig	gebrauchsfertig	SELECTED_STATE_ENDPOINT__CTH_READY_GRID	Zustandsfassung: gebrauchsfertig	eine Bedeutung, mehrere lokale Anwendungen; state/endpoint: Seven uses cross Herbal and Biological records; this is the learned base state, not a forced CTH+Y cut.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	cthy=bereit	bereit	bereit	CTH_READY_GRID	SELECTED_RECURRENT	Seven uses cross Herbal and Biological records; this is the learned base state, not a forced CTH+Y cut.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CTHY_READY_CARD	CTHY=gebrauchsfertig	gebrauchsfertig	UNCHANGED	UNCHANGED	NOT_APPLICABLE
e2eb77ca9d9e1a8ba29a	qolchey	qolchey	1	B4	f83r	QOLCHEY_WORK_BASIN_WHOLE_CARD	QOLCHEY=Arbeitsbecken	Arbeitsbecken	R3_MEDIUM_SUBSTANCE__CONTAINER_DECK	R3-Mediumfassung: Arbeitsbecken	NONE; R3: B4 holds and briefly wets the current item at this arch-linked owner.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	qolchey=Gefäß füllen	Gefäß füllen	Gefäß füllen	CONTAINER_DECK	SELECTED_SINGLETON_WHOLE_CARD	B4 holds and briefly wets the current item at this arch-linked owner.
e8a6105b5c3a6220b440	qotchol	qotchol	1	H1	f10r	qotchol=gelind erwärmen	gelind erwärmen	gelind erwärmen	CONCRETE_MEMORIZED_WHOLE_WORD	Erwärme ihn gelinde	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	qotchol=gelind erwärmen	gelind erwärmen	gelind erwärmen	UNCHANGED	UNCHANGED	NOT_APPLICABLE
eb2e4bc143f623ee03ac	qokylddy	qokylddy	1	B4	f83r	Q_RENDERER+OK+Y_REFERENT+LDDY_FASTEN_CLOSE	OK+Y=Posten ansetzen; LDDY=befestigen und schließen	Posten befestigen; Schluss	SELECTED_APPLICATION__LDDY_FASTEN_CLOSE	Anwendungsfassung: Posten befestigen; Schluss	NONE; Revision: warmes Tuch auflegen bleibt nur lokale Gesamtlesung; completion: Y is readable internally; LDDY remains a learned remainder.; direction: The visible arch has no direction; the application close is a learned workshop default.; application: Application and apparatus readings converge on fastening; poultice, cloth, or insert is local.	qokyld=warmes Tuch auflegen + dy=Ende	warmes Tuch auflegen + Ende	warmes Tuch auflegen; Ende	OK_PARADIGM	OPAQUE_INNER_WITH_OUTER_OK	warmes Tuch auflegen bleibt nur lokale Gesamtlesung	OK+Y+LDDY?	OK=in den laufenden Arbeitsgang setzen; aktueller Ansatz; LDDY unbekannt	Ansatz auflegen oder anwenden; Schritt schließen	Y_CHY	SELECTED_PARTIAL_COMPOSITION	Y is readable internally; LDDY remains a learned remainder.	OK+Y_REFERENT+LDDY?	OK=in Arbeit setzen; Y=laufender Posten; LDDY=opaker Schlussrest	den laufenden Posten anwenden; den Schritt schließen	CHEO_LDDY	SELECTED_SINGLE_CARD_CORE	The visible arch has no direction; the application close is a learned workshop default.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	Q_RENDERER+OK+Y_REFERENT+LDDY_APPLICATION_CLOSE	OK+Y=dies anwenden; LDDY=als Auflage befestigen und schließen	den laufenden Posten als Auflage befestigen; Schluss	LDDY_FASTEN_CLOSE	SELECTED_SINGLETON_LEARNED_CORE	Application and apparatus readings converge on fastening; poultice, cloth, or insert is local.	Q_RENDERER+OK+Y_REFERENT+LDDY_FASTEN_CLOSE	OK+Y=Posten ansetzen; LDDY=befestigen und schließen	Posten befestigen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE
ecce30bc8dcc400bf2c8	qockhey	qockhey	1	B4	f83r	qockhey=über der Stelle	über der Stelle	über der Stelle	CONCRETE_MEMORIZED_WHOLE_WORD	Über der örtlich bezeichneten Stelle	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	qockhey=über der Stelle	über der Stelle	über der Stelle	UNCHANGED	UNCHANGED	NOT_APPLICABLE
f0db6d30cd34f4cb2a4d	chkeey	chkeey	1	B2	f82r	CHK_WARM+GRADE_2+Y_CURRENT_ITEM	CHK=wärmen; EE=länger; Y=aktueller Posten	den laufenden Posten länger warm halten	SELECTED_STATE_ENDPOINT__CHK_STATE_GRID	Zustandsfassung: den laufenden Posten länger warm halten	NONE; state/endpoint: The former broad-vessel gloss is replaced by the predicted open CHK member.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	chkeey=breites Gefäß	breites Gefäß	breites Gefäß	CHK_STATE_GRID	SELECTED_SINGLETON_PREDICTION	The former broad-vessel gloss is replaced by the predicted open CHK member.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHK_WARM+GRADE_2+Y_CURRENT_ITEM	CHK=wärmen; EE=länger; Y=aktueller Posten	den laufenden Posten länger warm halten	UNCHANGED	UNCHANGED	NOT_APPLICABLE
f2af6326898fb5b490a4	lochedy	lochedy	1	B2	f82r	LO_LEARNED+CHED+DY_TERMINAL	local LO hull; CHED=hinausführen; DY=Schluss	den Rest hinausführen; Schluss	SELECTED_DIRECTIONAL_COMPLETION__DIRECTION_EXTENSION	Richtungsfassung: den Rest hinausführen; Schluss	NONE; Revision: Einzelbeleg; gleichteilig mischen ist nicht kompositionell gestützt.; direction: A learned LO hull supplies rest/remainder; the outward close is retained.	loche=gleichteilig mischen + dy=Ende	gleichteilig mischen + Ende	gleichteilig mischen; Ende	CHED_PARADIGM	LOW	Einzelbeleg; gleichteilig mischen ist nicht kompositionell gestützt.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	L+O+CHED+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; L=ab oder aus; O unbestimmt; umhüllte DY-Abschlusskonstruktion	abführen oder umsetzen; Schluss	DIRECTION_EXTENSION	SELECTED_LOCAL_EXTENSION	A learned LO hull supplies rest/remainder; the outward close is retained.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	LO_LEARNED+CHED+DY_TERMINAL	local LO hull; CHED=hinausführen; DY=Schluss	den Rest hinausführen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE
f329f2051370174e9a38	lcheckhy	lcheckhy	1	B2	f82r	lcheckhy=zweite Öffnung	zweite Öffnung	zweite Öffnung	CONCRETE_MEMORIZED_WHOLE_WORD	Die zweite Öffnung	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	lcheckhy=zweite Öffnung	zweite Öffnung	zweite Öffnung	UNCHANGED	UNCHANGED	NOT_APPLICABLE
